,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42
0,1.4781373517399397,2.437036492829542,4.01799390319979,6.624552013747798,10.922039813923716,18.00739936064633,29.68918235588459,48.94918645983415,80.703564899781,133.0576840715747,219.37503395886785,361.6882847484913,596.3231684277685,983.1706919979584,1620.9744326257517,2672.535026330726,4406.265344601886,7264.703397992895,11977.471017596394,19747.51123590194,32558.14181801635,67055.95834828596
1,1.4982306720587786,2.470164777438189,4.072613210695973,6.714604027807474,11.070510484973134,18.25218611408113,30.092767483058118,49.61458584354284,81.80062301721222,134.86642712497778,222.35714710424307,366.6049581229058,604.4293924012719,996.5355958881717,1643.009433950384,2708.864601714552,4466.16268829263,7363.457422594102,12140.288878523494,20015.952506462745,33000.72665072303,67967.49532338415
2,1.363116606427774,2.24739934346163,3.705335101322025,6.10906479662045,10.072145074271738,16.60615982552679,27.37892892898733,45.140222494201936,74.42364499031416,122.70384653854406,202.30444178479019,333.5436363276483,549.9204879199634,906.6656056272982,1494.8388694096939,2464.5726402647347,4063.3933351894307,6699.403022946877,11045.44826492344,18210.86549879401,30024.641305715893,61838.02220875652
3,1.0673103972800853,1.7596973544347947,2.9012504582508174,4.783353342145854,7.88641640046908,13.002502469049599,21.437502393049513,35.34446618610021,58.27317320255486,96.07622017022878,158.40290780310045,261.1622434356821,430.58374585609675,709.9125806105637,1170.4479719900658,1929.7424676675794,3181.607453416308,5245.583883464647,8648.505725908553,14258.975350074701,23509.075958053443,48418.722022325615
4,0.9380435360805514,1.5465723307785224,2.549866698430436,4.204019463151528,6.931256311334211,11.427709713169342,18.841108079485885,31.06373565420342,51.21544172048347,84.43998815285039,139.21800456525236,229.53168539112258,378.4337720039381,623.9318094540747,1028.6896457132036,1696.0224998360704,2796.2683710652336,4610.2671419604085,7601.045500558908,12532.005396329148,20661.783861453405,42554.50835490382
5,0.6245702760255946,1.0297422991302918,1.6977580319155026,2.7991297797206385,4.614984807274862,7.608823615710722,12.544829340225682,20.682926970529795,34.10038163664398,56.22202454331654,92.69444774637454,152.82730767522534,251.96963290793275,415.4276933457372,684.9244744568985,1129.2495498600028,1861.817752782444,3069.618531179015,5060.945365289261,8344.088273602218,13757.075821285334,28333.73932771216
6,1.4967667035564949,2.4677511014288886,4.068633731718942,6.7080429761719484,11.059693139583532,18.23435132664486,30.063362889654407,49.56610586494211,81.72069304529043,134.73464488010285,222.139874914021,366.2467368413471,603.8387853547337,995.5618494879026,1641.4039975479816,2706.2176845690624,4461.798659693081,7356.262355816202,12128.426218882816,19996.394287185714,32968.48059858482,67901.08213736222
7,0.7915862139128291,1.305105028470893,2.1517544209373183,3.5476432831217894,5.849074941738333,9.643494270361508,15.899434127417244,26.21373523796416,43.219142871325666,71.2563201533703,117.48181070866387,193.69476023570869,319.3486712237231,526.5169470162858,868.0796899297,1431.2214494496664,2359.685246789564,3890.4632585385525,6414.2895272288315,10575.375579969323,17435.8466643353,35910.446432290315
8,1.7127866752079073,2.8239078235864645,4.655836895242801,7.676177322095877,12.655876828603413,20.866013326675734,34.402240006396816,56.71970485826881,93.51498386764625,154.18014303174454,254.200081335982,419.1050811122757,690.9874618881987,1139.245726201989,1878.2986613431617,3096.790955683562,5105.745119546361,8417.950581368083,13878.854179201473,22882.362098191094,37726.637115143734,77700.86576667365
9,1.4401688150893865,2.374436958836563,3.914784719969818,6.454388838025143,10.641488166619794,17.54484789220704,28.926563911075228,47.69184120844863,78.6305530392088,129.63986532263422,213.74000348809267,352.39769015027656,581.0055674962498,957.9162375261157,1579.3368763580609,2603.8863016522073,4293.082732017991,7078.096817152328,11669.808778512006,19240.261958133,31721.829144211202,65333.50907171729
