,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=43
0,0.916776873283416,1.511509531468187,2.4920579153972193,4.108708892931243,6.7741157468895326,11.168628722079623,18.413955738641945,30.35948050402489,50.0543212743833,82.52562417552137,136.06175195596524,224.32790457848944,369.8541878900862,609.7864666318053,1005.367918120757,1657.5714714849278,2732.873342742544,4505.746410308231,7428.719947054708,12247.888590781158,20193.354440783103,33293.212993300825,47009.681139879875
1,1.3829186219718572,2.280047347691958,3.75916256034261,6.197811273255467,10.218463277999643,16.847397760303398,27.776663043352855,45.795975188639,75.50479840595303,124.48636717179843,205.24332146829357,338.3890297738731,557.9091911596757,919.8367505839219,1516.5544162591539,2500.375524260257,4122.422311585184,6796.725351918176,11205.905658812379,18475.415017139505,30460.809723765204,50221.38491431239,70912.08925075088
2,1.2294031140866257,2.026943064459164,3.341864144871363,5.509802499438667,9.08412857817986,14.977196012617688,24.69322164144401,40.71223976235468,67.12313567402667,110.66734154184057,182.45959997183954,300.82502351695905,495.9766150311909,817.7271949716434,1348.2042199794687,2222.8129747275107,3664.7990322208734,6042.23211726287,9961.956614237024,16424.48976768169,27079.405640369212,44646.39207718544,63040.25556250915
3,0.5748946225671941,0.9478409926376147,1.5627256058029533,2.576498946554558,4.247928617120345,7.00365026746084,11.547067168505247,19.037895254914666,31.38818285613415,51.75036472352525,85.32192708615071,140.67207604403904,231.92904396731808,382.3863480819989,630.4485057080352,1039.4338614417766,1713.7367168447277,2825.474177441227,4658.419376160538,7680.435113316114,12662.896739554422,20877.58720317936,29478.942677868625
4,1.3925744787228946,2.2959671641042623,3.7854099002871315,6.241085820921248,10.28981094521609,16.965030176858242,27.97060611065193,46.11573324900031,76.03199032154694,125.35555969678039,206.6763776725684,340.75174001996595,561.8046417989093,926.2592629117863,1527.1433489454157,2517.833722814147,4151.20601488904,6844.181655804805,11284.14787645912,18604.4146256408,30673.494122213277,50572.04220598115,71407.21381184427
5,1.4521892411246127,2.39425529092368,3.9474596256315366,6.508260650007429,10.73030776892616,17.69128665978416,29.1680006220348,48.08990304933572,79.28684606333192,130.7219095913216,215.52399288971392,355.3389914234392,585.8549534688641,965.9115233289974,1592.5188741266325,2625.6197417635553,4328.9151170150935,7137.174432476993,11767.211299520191,19400.85156633897,31986.596647113518,52736.982269393964,74464.08735806643
6,1.2917007625755375,2.1296545226376704,3.511206710714939,5.789001189779814,9.544449397696917,15.736136739101285,25.944503360397647,42.77525454803202,70.5244720329412,116.27519714558879,191.7053907887527,316.0687555012524,521.1092801985442,859.1639546224403,1416.5218870046317,2335.4497655164637,3850.5057050580212,6348.410658880459,10466.759688433893,17256.769333624943,28451.60266390842,46908.76249748597,66234.699790527
7,1.3944159069340387,2.299003165964284,3.7904154211316694,6.249338529608467,10.303417361569583,16.98746336491819,28.00759218497523,46.1767129764557,76.13252889528421,125.52131978182726,206.94966985062123,341.2023226470269,562.5475269603389,927.4840734791123,1529.1627201803817,2521.1631031225857,4156.695235021813,6853.23184979714,11299.069123798296,18629.015603513788,30714.054277713047,50638.91459709853,71501.63695400709
8,0.954373566281203,1.5734959989214683,2.5942563227829445,4.277205581019812,7.051919820583587,11.62665020746603,19.16910550403607,31.60451198479505,52.10703115941949,85.90997062555473,141.64159593555388,233.52751203482407,385.0217763854236,634.7935924092949,1046.597698309177,1725.5478870678612,2844.947505019936,4690.525465550855,7733.3691058130735,12750.170138927137,21021.476713091368,34658.555798395,48937.53141756607
9,1.0416261894586203,1.7173512546784813,2.831433542851522,4.668244708672362,7.696634348020224,12.689604762380554,20.921621288510877,34.493922035895224,56.870862970442445,93.76420146242569,154.59103338128557,254.87752499519377,420.22199688291903,692.8289446768417,1142.2818180452352,1883.3043305448743,3105.0439089704237,5119.351939176632,8440.384434319034,13915.841349745908,22943.343633010645,37827.17866872094,53411.594969691294
