,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26
0,0.39853695058204314,0.6570763475844695,1.0833357507362855,1.7861186955485056,2.944811885345534,4.855173993578971,8.004828636162529,13.19773124074839,21.75938022160194,62.77887662974213,103.50486925009814,170.65067955364432,434.94683520743206,797.6104426972156
1,0.7682703758242257,1.2666637102700107,2.0883754019458265,3.4431489463943943,5.676792906108357,9.359449213658804,15.431123000594354,25.4416207218653,38.07731345826153,97.04975699593481,59.14812785489249,297.25346148442867,1135.0033309883718,522.2937197813162
2,0.6974103231555634,1.1498352341922389,1.895757808412908,3.1255762228256874,5.153204001766414,8.496197049967938,14.007860796339498,23.095058051927683,66.78126305423255,35.87515300860037,114.02143352081485,263.8085908983333,373.29891080545957,364.84112981260137
3,0.9943634344252963,1.63942814514313,3.3248433093765772,5.48173988591336,7.347407199689182,12.113826534620852,19.972323477197673,40.50488353673398,58.86365313570566,69.15749529477246,160.0079986754508,187.98956276145407,505.129740648061,1100.9797740881215
4,1.1552205875369412,1.9046367550225451,1.7749052139855817,4.4564277360055184,9.03786115034929,14.900913920212833,24.567453733122488,35.702610369501336,41.94614124521832,89.5097438369705,147.576618598908,243.31271014198467,426.6737238456004,717.1060988300983
5,1.2231414986364681,2.016619405877624,2.702960054681489,5.177339480991449,8.535989727944866,13.134256351097541,21.65472782087953,32.92879454215337,54.29040398015465,110.10368888171435,137.3289946970656,257.2867485128626,1368.0049116168789,4281.469671154587
6,0.6529511382535315,1.0765344303662492,3.1402151309624524,4.83182288664594,7.966329169467465,15.881840311556626,12.72102290080087,21.622772050183443,35.64992421063168,58.776788344906,278.61636153453065,459.360721626984,1245.9030242613358,703.4660441529447
7,0.7220925607026931,1.777528303379231,2.9306487230523386,3.2334956303281492,9.251773921681515,7.715690412243308,13.11487419641589,38.25565186823095,63.07290695964134,168.98936556830017,96.9065411676696,226.41723464088065,857.0164758004545,832.8181478695676
8,0.9253154877080103,2.064349796802853,1.9612142378411959,4.416849688263561,9.632823081620478,8.796888259822174,23.20322576537855,23.912421503651892,39.42491796701198,80.37449846041984,314.04478828938863,306.37667483578593,311.40301170299864,5962.737255047895
9,1.0781254145066457,1.189536565515808,2.6789547552744866,5.611484540230515,4.679802795877205,7.9545732984016535,14.503616789938723,30.642240579795008,50.520513825809346,206.06534948006527,156.96449109090872,517.7723224051504,557.9592357833766,4517.443209590164
10,1.2520914441327184,1.6248681950571977,3.4035374201537754,5.842602538591507,4.82469259041273,14.073467830938482,18.585458393939422,41.463574066019696,124.98495236407767,83.29424575129731,304.3696159397606,2064.1678843440013,464.450473063342,667.9158490129912
11,0.721490397834689,2.1493733568845483,3.54371757217116,2.838443877108844,5.335582439649066,11.2726503407396,25.148928932310543,20.973421041610347,57.74400926630204,95.20377633284086,138.0744964198701,227.64635918861183,134.03649825485726,696.3969186104335
12,0.9855323782941919,1.0442051473076448,1.7216032373403645,2.926323979774171,6.837208047879657,15.253596456382795,81.19645134028315,47.71690556347295,39.39204098840285,164.48175613119744,185.82684670874278,519.8067684519241,490.0881047385383,7084.930723680156
13,1.3036608401201122,1.1905293642446593,1.9628510862229298,3.2361943370720505,6.8743243931214755,17.44963100715978,28.941766210863655,44.23453297948412,61.659018837850695,57.011669298012244,93.99635184974002,154.9737846628523,280.54112318670775,1926.390801264515
14,0.6333424368719311,1.525587326692203,2.5152682758275766,4.146976307873622,25.05588395922191,9.509987404325178,26.82960047013096,16.362755618940195,68.36187652188723,112.70967992659078,271.1845699755672,258.7906952061577,1197.9838884229528,21180.861774786394
15,1.432352937211423,1.2870368389418265,2.504968084952186,4.129994164084981,8.170363070085651,6.019521393122699,9.924512960274065,35.02351203474807,34.57932539064718,184.60950395244444,315.27874219228124,447.10776880430626,8789.809774826335,5476.726235473571
16,0.7806273029979648,1.5193399451253526,2.528922616173579,4.169488509239294,5.76809893420526,18.372602525718037,30.291300582265247,75.80720561154835,48.749597575277704,83.74641540304847,503.2608824055606,829.7369215332288,3476.080284065575,30511.320501347793
17,0.9215262592448101,1.5338691027501703,9.217544588978006,15.197161827472424,3.651024281725575,31.79861549537299,36.57682630412974,23.89248060812651,50.31362896166496,305.24315501306353,527.9362850945106,188.8754741247511,2739.967810127328,526.0812314622086
18,0.9303386388040386,5.59072340048435,3.0057086003919546,4.9555757029916485,11.143546730563346,16.272975272977845,6.091533258373633,37.398085372961646,50.79476858298849,191.22622349528467,73.33278301798053,338.41938337250616,405.111440534439,665.9292568339926
19,3.390945152367178,1.8230544203000492,2.121965012537705,3.4985288518518636,2.2409498509685153,17.554068553126346,21.24283385989264,29.568125578063654,60.37127107345537,199.9735219778108,96.63185188875902,81.29724571210323,1425.160070500384,923.520834482769
20,1.1057384002368047,0.8146536326876186,1.3431367724649728,2.214458166222187,10.583736206516283,22.18496658844213,22.683085393255578,30.516758566660453,185.13933218286635,120.24192718846572,114.55876592444015,281.7034518309938,6951.626530237098,14142.21648336715
21,2.610189309181621,2.486461366613353,4.099481743908918,6.75890275002826,19.28683523436003,8.789552414319974,45.97939443055256,30.808584498595028,42.620806608996695,44.47858126246615,49.30927207458883,975.2333720373724,734.187873940345,485.0013080276962
22,1.4409256930283665,0.5000234991314472,0.8243993788677528,1.3592047914910543,9.870058427808107,12.006242246637687,14.491522025420442,36.61702687188012,18.139867455376525,135.7561907457962,1251.981108649021,270.7529723113316,307.7892488318663,900.1080857060812
23,0.49411240527140393,3.46941349408166,5.720095824545577,5.986493049621693,10.647080780170429,13.75798674789169,17.933974713331715,112.29268128764778,66.32621246573098,267.3063368791831,328.39993280252855,726.6139581703903,336.550869002801,2885.491823305505
24,1.5081150530422303,2.2023077176722086,3.63099157875268,6.419360503563889,13.455862420592794,10.877505514148652,18.509349705730752,25.850825950042896,38.84418462071481,118.81180335590449,578.6575877975447,206.4390000106323,409.4488644059249,572.827629111981
25,0.3032795828000708,2.3756848395938754,3.916842127517587,11.698056898466989,5.33113302443705,12.884430035208558,18.686351080748555,73.275929598996,120.81158376016761,91.36039068752906,170.86178048240592,209.63898636709666,422.3860824667037,1019.256443521916
26,2.104305655381543,3.0024087368435963,4.950135147769044,6.457780929611444,7.282154030524205,11.226488087870441,68.10895406230941,73.55120925910629,41.654745167871624,64.04323342716586,108.6318192191429,243.4919427083868,1165.071472149583,5425.641727515517
27,1.3357671528901633,2.361550754729901,3.893538961160463,8.161393110965884,8.344640778517775,11.333844848630182,22.20934946532015,11.00238577481109,45.54720718005295,100.16787640327361,735.3284092168562,267.61123651567874,480.70464053901895,22326.25166343304
28,1.821052951884969,4.3034746346012165,7.095230167984273,5.061280476460157,6.597540595525636,41.31016883975769,15.67931851759843,14.186638026198466,99.36152386866978,446.98743569047207,152.58943728999702,283.1644615889422,340.36037041953915,1148.206309656095
29,1.1293243232691974,1.861941033292687,3.0698217863785544,4.7399169211667385,7.814801849277758,13.470651382991022,6.673284302410161,29.94426555494889,97.3014165381954,235.5313807032529,164.21997891517452,136.03674804952797,345.63625599139607,956.3420014193334
30,1.0576184217107436,1.7437179881584668,2.87490493717884,4.0016106498857535,6.809209226193289,8.917042731122041,44.44409792074302,59.01629236389643,38.24778347458007,247.8642615854175,63.58010058682707,250.70340758816076,413.34004072753135,651.6632552150954
31,0.8928800251610718,1.4721102896661142,2.42709954738865,5.1595786974531554,8.506707146340732,12.525303749981571,25.350307169084328,23.198453343386713,54.82587154715642,58.80458003266507,398.6919680922231,564.9376293593417,931.4246861434972,1871.6091159437387
32,0.65110029645093,1.0734829081176784,1.7698741043463608,3.4593749790119506,19.484299992219402,13.479996743279482,8.604630921135827,43.70841982315498,50.96114733404299,103.63290843568478,180.29333809604717,204.1284206031661,466.859270927966,564.2458730126323
33,0.7718908930808318,1.2726329340818197,3.129442671206003,11.817825328321595,8.176031317626972,27.05797775973305,22.22475735960983,67.13211063086808,72.06300147111556,350.9735684746249,113.229336858883,186.68361614648163,441.2163379216916,3082.9150588961925
34,1.151257621061693,1.8981029278997479,2.0982169882138626,1.9199526754521148,5.408459810394064,4.047551530391476,18.162115141656365,33.60960947134317,171.0628308295483,58.61018087535076,123.8101456145583,541.4399545079418,766.7048106779237,1396.0039440872044
35,2.6369132581160093,4.34753497764619,7.1678733927568485,4.959013668912307,7.596980746578754,26.95670803220542,44.611063474595454,23.560188924005658,110.68213874408877,69.48340387202744,149.03217035601526,1455.8458174964915,466.2670543899393,836.6455684816543
36,1.0281395410819707,1.695115530629447,1.1645101628592045,3.2803966968281326,16.411493101103268,15.375738531185156,35.795190741273906,24.669814787849656,55.41287803531868,65.88852897678163,138.52676075550798,1212.3515892257121,761.2199763491801,814.7985865677616
37,1.1065055141231859,1.824319177281546,3.0077938321298197,4.607801744047363,2.454964099949662,21.71088065484753,14.070573210679452,25.264880066835218,66.91122621225858,92.55017206469803,270.09262478011794,445.30745553412964,4456.075771186149,624.4167768658768
38,0.42839934795127116,0.706311117321167,1.9896611726466198,4.0525156601941275,16.35006990645667,8.534234052009593,14.96299903826547,27.100092020735964,150.33727409861214,99.60445214943073,195.88754740308897,1310.5109886625346,667.7779887080297,944.2410186548219
39,0.7319554403139957,1.2067905036502113,2.7947730316425012,9.954073737482947,9.32585683489002,5.218972469181022,9.437466419720273,33.25357203882209,114.89119588796817,38.56328035352939,150.62781942598102,245.71250928452912,220.76641662734824,5241.128918373723
40,0.9042384682635768,1.4908371964111935,2.4579749968736784,1.489010995113557,13.16831476652896,11.01587967864751,20.116116585533742,30.90949831223496,62.85653632144479,553.3102425053635,568.955712663512,1059.8015502444393,148.05191679619426,1570.1263858376756
41,1.2621174761748184,3.6618990839258063,6.037450910824782,9.916818686712446,5.176274609708339,5.724112733569556,26.510496710339293,15.559751627708476,72.93041542275034,109.35343729720695,105.58944119576478,248.34328984675528,257.36342285706513,456.58571118704606
42,2.2210540671749355,0.5477765327806798,0.9031308211857342,5.656418098452393,3.1654668147549687,9.07551767796016,40.71768334884902,33.16586929844768,26.97762323620986,29.907585321355196,109.31316696827103,256.1901092520064,216.17423574583864,4322.314374141327
43,0.3322432618026173,1.1549829826370521,6.014854580303305,7.986986642647721,6.681468768806274,9.29442996025409,20.385258605341118,27.625777618990305,82.3402919331358,160.42291511575158,193.46163327503217,322.9639660686912,595.4117250282897,709.8467594961932
44,0.7005325904158411,3.6481937166675134,3.4307910008653755,3.139569253880743,3.471849872561989,10.16295563240389,14.289976931033399,40.58371017670887,35.54887167220889,81.39695292454537,203.77523257495238,1487.2944818776698,811.3063518442871,4943.834433324655
45,2.2127413417301796,2.0808799290913953,4.84435227748186,2.1057833936285926,14.979198596175033,14.929912620476628,20.16931098651168,103.75485163537326,42.14381478958674,63.05993417166215,103.20531162356615,291.5621027531008,560.1437009972817,1450.6450246390734
46,1.782137608678215,2.938248182741991,1.9042450107700806,5.9152913765951745,5.504579724447782,38.16927683846137,16.437036691612583,69.68503283711459,220.71483821358316,199.18462789233118,227.39378846234325,673.7649181918366,593.4835696794577,492.74162435394027
47,0.744963856107168,1.2282377554664758,2.0250217129141967,9.085343206505968,6.164144184353224,12.201041463481927,18.74755840270897,38.124416442303634,78.67187717447523,90.39258060445364,156.6807002861339,159.84742133290817,506.2396720567356,12676.095350553982
48,0.8342261991012794,1.651231402243064,2.7224203357257366,4.548566017279304,5.637356735446628,12.233305498600622,16.755881124323434,70.34819623679297,115.98456749096741,310.2442815076575,298.1631960687601,706.6515686153683,1823.9622510222373,7699.192379290731
49,0.7629332704980002,0.7746744180764134,1.2772221909496366,3.33869637171067,9.055449751151244,9.969566708285992,15.323924374501079,49.94191158714294,39.963412947788605,84.02072758890563,125.4293896308392,153.76887799656672,585.7423005617262,3912.1947131841985
50,1.0015224717408875,2.176114085988825,3.5878055810393654,3.738742438700182,23.150836661590414,11.370968965997806,24.61526450706972,21.56148058738747,60.413154072521166,163.8194578914315,429.700715448554,451.55352034767117,860.6724402331487,3641.4134877891697
51,0.46986378585846783,1.1729927367203414,1.9339380754072817,3.419229699786446,7.400305728028146,25.635690938139792,62.93049861080093,25.561515787139346,56.134516918928284,75.09464929872655,296.9914491594193,228.92348493107966,616.2152981416039,296.5526958010363
52,1.3198799121849913,3.3423109816612215,5.5105392087585745,5.492407911561246,7.419874854533601,3.694701685863435,42.266108938798354,133.87031643007327,23.389811873512837,68.67706438385197,109.41162184083932,138.2136674898311,271.7195530448216,588.9854987584813
