,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=43
0,1.2512633159912605,2.0629844443212266,3.4012863344752504,5.607773127390075,9.245654836387118,15.243507790300301,25.132295533947026,41.436150228333304,68.3166622573673,112.63513420694106,185.7039415951198,306.1740385606786,504.7956499110765,832.2673253651506,1372.1768422379864,2262.337146959542,3729.9633756867224,6149.669956426123,10139.091664943626,16716.536093567855,27560.908629887588,45440.25629791347,69331.43527075236
1,0.9289058090343143,1.5315067658314647,2.52502778104708,4.163067011720305,6.863737133572082,11.31638940861284,18.65757192550281,30.761135693188834,50.71653872824556,83.61743617753245,137.86184562728397,227.29575730364337,374.7473498063508,617.8539267641332,1018.6689112414623,1679.501101764451,2769.0291906428947,4565.35732580178,7527.001731394757,12409.927859145078,20460.51202922309,33733.68139199085,51469.880199163694
2,0.7298847230825188,1.2033764681050054,1.9840323796244457,3.271116386044067,5.393159164605706,8.891816230955506,14.660126555130073,24.170462482594797,39.85035561770688,65.70212895186698,108.32449753320836,178.59690322087667,294.4565132213794,485.47671664419613,800.4157891608266,1319.6625369934475,2175.7556948868223,3587.214694006331,5914.317168575317,9751.060517495618,16076.780887076753,26506.130612904417,40442.29123221442
3,0.7578412574663088,1.2494690009987002,2.0600261190267175,3.3964088806366712,5.599731565499615,9.23239654224867,15.221648558741375,25.096255753914857,41.376730676403014,68.21869597820587,112.47361511867423,185.4376416386677,305.7349841580993,504.0717715785412,831.0738517608953,1370.2091369206503,2259.0929493483873,3724.6145980787937,6140.851313011742,10124.552179967563,16692.564535423175,27521.386212082012,41991.33900598018
4,1.5840171078895018,2.6116026989298597,4.305804920342779,7.099072159653374,11.704391271853883,19.297278850499513,31.815834107444832,52.45544243800246,86.484403711507,142.58867598295598,235.08898305403235,387.59620686838974,639.0381107064961,1053.5957259096344,1737.0856840256774,2863.9701162813553,4721.888449361822,7785.0779243349125,12835.423567906706,21162.035854850506,34890.298645204864,57524.37751742203,87769.0396416747
5,1.3010387788818911,2.1450503087479755,3.5365900707540665,5.830851275398174,9.613448524036297,15.849897066356755,26.13206243170539,43.08448717840906,71.03431044823806,117.11577858550667,193.09127528849731,318.3536927547119,524.8765048505429,865.3750580376845,1426.7622653198507,2352.333295064741,3878.3419393486956,6394.304850451499,10542.426418278803,17381.52268060464,28657.286160665084,47247.87725362292,72089.45130092367
6,0.928989175315895,1.5316442135931017,2.5252543940953833,4.16344063347331,6.864353131703499,11.317405017834774,18.65924638202947,30.76389640528136,50.72109037299412,83.62494057104396,137.87421828049116,227.31615636015968,374.78098216472443,617.9093771487683,1018.7603334700993,1679.6518315374392,2769.2777020257595,4565.7670518046325,7527.67725537092,12411.041609893726,20462.348293773135,33736.708880413215,51474.49945386806
7,0.8537635775863496,1.4076181705153026,2.3207700187521754,3.8263028943191837,6.308506970004652,10.400969627805315,17.14829986126572,28.27276673760813,46.613911901830065,76.85334806307728,126.70974967609546,208.9090594960339,344.43281003300973,567.8737002283539,936.2654486375224,1543.6407601900014,2545.033355644471,4196.050628091645,6918.117923468395,11406.048173632174,18805.39423849462,31004.85348490314,47306.313115279765
8,1.448584623596381,2.3883122813321758,3.937661259305839,6.49210587502835,10.70367304779464,17.64737342851582,29.095599943577866,47.970534510749935,79.09004061471478,130.39743226199639,214.9890202149933,354.45697059538094,584.4007469684384,963.5139421397585,1588.5659310217168,2619.1024403845986,4318.169903603993,7119.458570567761,11738.002781161575,19352.69486083498,31907.199662422816,52606.078771904096,80264.84096635264
9,1.4038541377467133,2.3145641778630437,3.8160711924427204,6.291637745485312,10.37315697851965,17.102444554794243,28.197164118454555,46.48926425550998,76.64783883724556,126.37092224413998,208.3504275018744,343.51178158174804,566.35518102982,933.7618337349563,1539.5129970465434,2538.227824749549,4184.830204546867,6899.618572503708,11375.547900202908,18755.10778892973,30921.94514587731,50981.66869342161,77786.36281977234
10,1.0703128856075375,1.7646476208052935,2.909412067711501,4.796809561266813,7.908601955157108,13.039080264965948,21.497808983212074,35.44389494406482,58.437103510730495,96.3464955562313,158.8485165809502,261.896928106135,431.7950360995317,711.9096605999223,1173.7406002477996,1935.1710939125426,3190.557744977101,5260.340419539981,8672.835140817833,14299.087773939516,23575.21016449857,38868.95045942891,59305.12594718327
11,0.6772594336666947,1.1166120340685324,1.8409820116883082,3.0352662016464884,5.004307948891016,8.250708960468891,13.603119361479155,22.42775223913999,36.97711217065635,60.96495136481592,100.51421208235588,165.71991946781586,273.22595620525715,450.4734457029125,742.7051518158405,1224.5137816571546,2018.881918083307,3328.573561375289,5487.890031728514,9048.00102657257,14917.6317498244,24595.016774402808,37526.36874004276
12,1.7111452374299168,2.821201550207595,4.6513750047587115,7.668820908347367,12.64374815278034,20.84601652086098,34.36927084730366,56.66534790439351,93.42536440158106,154.03238551177415,253.95647036990536,418.7034345307268,690.3252586259001,1138.153937597903,1876.4986062484581,3093.8231665604676,5100.852062492243,8409.883294124325,13865.55347112652,22860.432937872305,37690.482042077994,62141.09944570792,94813.10108876761
13,0.9485724510961827,1.5639315769220912,2.5784872567905444,4.251206786499221,7.009055055044819,11.555978156758808,19.052586990791074,31.41240543357671,51.79030100218624,85.38777087825225,140.7806341046216,232.10802595090195,382.68143948540995,630.9350291816511,1040.2360030414322,1715.0592247621896,2827.654624375443,4662.01432540059,7686.362182595432,12672.668824747885,20893.69864789654,34447.885384379835,52559.592095678025
14,0.9559973177444818,1.5761731124973986,2.5986701368796252,4.2844827302060216,7.063917811236853,11.64643154986179,19.201719424007464,31.658283248371834,52.19568498543181,86.05613607422973,141.88258201982515,233.92483091790496,385.6768444792166,635.8736171092968,1048.3783580049515,1728.4836985841876,2849.787839913674,4698.505828647529,7746.526500198431,12771.863014917273,21057.242219158758,34717.52314900609,52970.997636662105
15,1.3478367163065859,2.222207063604944,3.66380005366504,6.040585080069006,9.95924110898212,16.420012656407305,27.072024131779276,44.634222026964615,73.58939125699709,121.3283946632664,200.03670502119218,329.8047704891567,543.7561402837571,896.5023145594996,1478.0824352459017,2436.945950837745,4017.844624692224,6624.3058950972245,10921.634032868962,18006.73034079054,29688.079328618274,48947.36787531556,74682.4851794884
16,0.39409253122275534,0.6497487388509029,1.0712545663539106,1.766200189882019,2.9119718213725867,4.801029881575662,7.915560087019476,13.05055228497182,21.516723146614044,35.47507912758227,58.48851753740556,96.43126295562203,158.98827439538667,262.12734978754105,432.17493722690034,712.536011669371,1174.7732785789253,1936.873692642877,3193.364855719302,5264.968562729683,8680.465658938627,14311.66837147172,21836.331705697732
17,1.0078249695328283,1.661622464411287,2.7395523009476253,4.516758150767057,7.4468752377766005,12.277821604770358,20.242705637643184,33.37457936129903,55.0253788936349,90.72151261025287,149.57448755058812,246.60663917868644,406.5856115097132,670.34634605658,1105.2142794794352,1822.1902912589514,3004.2838924613648,4953.226756721943,8166.490312407289,13464.266285030255,22198.822218496494,36599.670376119284,55842.7237068485
18,3.030781359440132,4.996913694149387,8.238517895395644,13.583019693180319,22.394613488481387,36.92247560756086,60.87487090108247,100.36569450572277,165.47505538015244,272.82224357549643,449.8078361029754,741.6077471104535,1222.7044671767774,2015.898862814104,3323.6553347012477,5479.781246797115,9034.631900376662,14895.58978709439,24558.67572160231,40490.411042426414,66757.40194502994,110064.34856343683,167933.0153424767
19,0.8205105348475445,1.3527931716364954,2.2303788769346267,3.677273096121852,6.062798371748422,9.995864635466257,16.480394643529777,27.171577198315713,44.79835728532608,73.86000454872864,121.77456055347564,200.7723082146465,331.0175751209916,545.7557170774646,899.7990593516789,1483.517848508833,2445.907432299385,4032.6196097948623,6648.665727310215,10961.7966063893,18072.947230039306,29797.25252240223,45463.79032193094
20,0.5750188651948005,0.9480458341003748,1.5630633322796714,2.577055763380526,4.248846652865176,7.00516385252058,11.549562648388614,19.042009605679016,31.394966273754072,51.761548688443064,85.34036632700374,140.70247721265244,231.97916702066226,382.46898702620274,630.5847542931251,1039.6584973821284,1714.107078897777,2826.084801236005,4659.426124599438,7682.094960881768,12665.633365542048,20882.099136655088,31861.305867610114
