,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42
0,1.005942944569542,1.6585195298222266,2.7344364266890686,4.5083235000589355,7.432968849743174,12.254893847021034,20.20490415575238,33.312255254040814,54.92262381232076,90.55209812201802,149.2951702802694,246.14612285383416,405.82634844940605,669.094532898988,1103.1503884995664,1818.787510300036,2998.673655114854,4943.977039075092,8151.240106174824,13439.122945632394,22157.36786001489,39475.09931141744
1,1.0791445896091736,1.7792086390494002,2.9334191282137563,4.836390512563843,7.9738599114750235,13.146672445629873,21.675198500033748,35.73636081364705,58.91929821086369,97.1415002149614,160.1592576721008,264.0579748234913,435.35799978941867,717.7839946221562,1183.4257397014599,1951.1391893395187,3216.884683560142,5303.74620317408,8744.399179566786,14417.076926842028,23769.741390600328,42347.6699907994
2,0.9381541579787699,1.546754715455067,2.55016739992607,4.204515236103527,6.932073702745535,11.429057363775792,18.843329979706198,31.067398948357944,51.221481471476686,84.44994601878274,139.23442231062117,229.55875367713068,378.47840006283127,624.0053886840457,1028.8109573547056,1696.2225089198105,2796.598130295948,4610.81082301837,7601.941879083438,12533.483274668632,20664.22047090719,36814.93941137928
3,0.8213819276238961,1.3542298554418946,2.2327475680838034,3.68117840760317,6.069237141856294,10.006480372700018,16.497897035310757,27.200433763932605,44.84593371885793,73.93844482667635,121.90388670820886,200.98553099680504,331.36912005733524,546.3353166916241,900.7546575640233,1485.0933636077168,2448.505017555262,4036.90230385873,6655.726696109181,10973.438175840187,18092.140933217648,32232.576748601285
4,0.46851963742678504,0.7724582919661793,1.2735684166931713,2.0997593382935364,3.4619178843952794,5.707737653418821,9.410468476766168,15.515239544894825,25.580305457671457,42.174793719062905,69.5344794919977,114.64297538549823,189.0143120543879,311.63191675076337,513.7941697759522,847.1033764711947,1396.6373552697437,2302.665715087256,3796.453943775627,6259.294370335189,10319.83176794358,18385.594646909656
5,1.1778924964766653,1.9420164135388793,3.2018437690497774,5.278947927490079,8.703513734969754,14.349668224673108,23.658603229504216,39.006442379532345,64.31075124546408,106.03050351308282,174.81474648504062,288.2207909618851,475.1957487167891,783.4653386555253,1291.7159686974396,2129.679593294127,3511.2480452394366,5789.06933888966,9544.561756583662,15736.321987587866,25944.80878351794,46222.72418888394
6,2.6224342605327613,4.323663146352523,7.128515396732501,11.752934963104481,19.37731386682253,31.947789541257727,52.673000168513816,86.84309576940564,143.1800592084447,236.0640091570328,389.2037531438911,641.6885064445488,1057.965489738758,1744.2902065986912,2875.8483658926957,4741.472372154712,7817.366354407399,12888.658189365056,21249.804907585883,35035.00534935935,57762.95853856978,102909.2687920844
7,0.7184275382448031,1.1844867637608525,1.9528885222749095,3.2197688459802993,5.308501383104487,8.752239145863811,14.430002846037521,23.791052628521435,39.22481452098394,64.67078604000206,106.62410053703066,175.793422524641,289.83435496550254,477.85606601119355,787.8514603655944,1298.9474608567034,2141.602308236035,3530.905278968626,5821.478638261996,9597.995657827292,15824.419597144619,28192.4522393341
8,1.5055129724236014,2.482171260949405,4.092408555447092,6.747241033759661,11.124319810898234,18.340902694295664,30.239036395921623,49.855742511423266,82.1982231451191,135.52195891309418,223.43793630693108,368.38687827051615,607.367282051317,1001.3793570451779,1650.9954460001036,2722.0313096489717,4487.8709197291255,7399.248245512953,12199.297969565709,20113.242050028453,33161.12999061651,59079.16986930214
9,1.0562088905585723,1.7413940641662775,2.871073434261381,4.733599840808,7.804386744521678,12.867258430460637,21.21452266989241,34.97683477359576,57.667051472983054,95.07689438205108,156.75529811977307,258.44579430497,426.10507839352607,702.5285063006271,1158.2736916108395,1909.6704726508706,3148.5143282869126,5191.022544149924,8558.549285222753,14110.662252879554,23264.54899998442,41447.62988148263
10,0.9736295953607129,1.6052438236541027,2.6465996367180638,4.363505116083539,7.194203699694635,11.861236665434358,19.55587318710714,32.24218409069196,53.15837472414446,87.64334312353013,144.49944404301297,238.23930699801923,392.79021296443653,647.6015790372019,1067.7144982974335,1760.3636043776175,2902.348918703163,4785.164397258642,7889.402325556198,13007.425427253667,21445.618978954913,38207.06251471255
11,1.5557414509538832,2.5649840218970965,4.228943715907034,6.972349457008498,11.495460856522334,18.952810830645813,31.247902356036455,51.51908127915058,84.94060515185046,140.04338245997366,230.89250348251073,380.67738173675446,627.6308965437296,1034.7884092800755,1706.07766105378,2812.8465292452634,4637.59990398089,7646.109606688895,12606.303546650526,20784.280802261743,34267.485854888146,61050.230145586436
12,1.7467556845679824,2.8799132518629946,4.748174236117044,7.828415860075269,12.906875744390366,21.27984057805568,35.08452579814287,57.844603955815074,95.36962893715987,157.2379358074491,259.2415293266826,427.4170236496578,704.6915383504263,1161.83992856057,1915.5502033662062,3158.2083653833624,5207.005309309855,8584.900410106291,14154.107912982501,23336.17878391506,38474.85433789565,68545.98910737796
13,1.7074906142779416,2.8151760952803775,4.641440709054434,7.652442023710247,12.616743937288412,20.801494096380488,34.29586577904004,56.54432340697044,93.2258287384016,153.70340681962588,253.41407620254932,417.8091777298902,688.8508784168929,1135.7230955862287,1872.490825318133,3087.215452892329,5089.957784416886,8391.921666132417,13835.93975299961,22811.608170892563,37609.983610221716,67005.15365787565
14,1.8506360443210184,3.051183010595872,5.030550330367505,8.293975333003214,13.674453550182346,22.54536243338323,37.17101859955655,61.284649018668965,101.04130440445617,166.5889477908878,274.65874168634656,452.8357096019298,746.5998665531647,1230.9350806878806,2029.468850380797,3346.028461845657,5516.668297412062,9095.448365338823,14995.859186486614,24723.992013180312,40762.97152874344,72622.45044139147
15,0.9545576870399248,1.5737995627328634,2.594756814895826,4.278030753012249,7.053280299199422,11.628893257498335,19.17280366833578,31.610609226937708,52.11708381223461,85.92654464807661,141.66892187902084,233.57256489905745,385.09605600099275,634.9160587914608,1046.7996112384178,1725.880785209102,2845.496361266423,4691.430376518944,7734.861051774292,12752.629941968253,21025.532242687263,37458.644844421935
