,t=0,t=2
0,1.501935865412725,4.706025445212746
1,1.3119317126010581,3.7259659970593577
2,1.1422093072051491,2.9656977567560943
3,1.1321595154736457,2.9238206210089657
4,1.17301029937155,3.0961669746463722
5,0.3273189162574094,0.5154250012183264
6,0.9942996302240977,2.382508237542903
7,2.1414612338131946,9.275106665895233
8,1.580030841187818,5.152411438330729
9,1.0492872893632663,2.591153458101786
10,2.547138533775564,13.55867980438891
11,0.7369245382092429,1.5245358653250463
12,1.5363625685824709,4.899514846211693
13,1.1899267545945231,3.1692014788052774
14,3.0855847212178227,21.777517573128396
15,2.0675964385687835,8.627568517504663
16,0.8435811816248933,1.8572863709084355
17,1.3108960640614538,3.7210111792271787
18,1.5209340654855636,4.812168617543447
19,0.7294393373793534,1.5023373137369038
20,1.1783213456846109,3.1189906298992316
21,0.7436171959259988,1.5445099431986782
22,1.4390081877528433,4.36533394350955
23,0.42491044996221206,0.7192914595594073
24,0.6908524688927371,1.3902405108663964
25,0.7541208227238296,1.5760985126597769
26,0.9670373707179526,2.2825213952959564
27,0.8883675094876123,2.006438331570877
28,0.7427845514767965,1.5420184448580512
29,1.5051897595586068,4.724095158228023
30,1.8391256606047717,6.839089827768838
31,2.1625874568935335,9.467068167691306
32,2.178888430994025,9.617299715911157
33,0.8967567782977566,2.035015572052191
34,1.108126727173732,2.82503980091924
35,1.495600537818541,4.670973221189341
36,1.0713024726986116,2.677357112897755
37,1.4706376694107754,4.534510218966858
38,1.2462278466252708,3.41947195787408
39,0.5689211158555619,1.0610882437772613
40,0.7963528411494962,1.7061061944558076
41,1.220740822306343,3.3047911505828003
42,1.6199370452384174,5.391026876126383
43,0.47271148517856193,0.8272575885410556
44,1.9828847940903798,7.928146985112879
45,0.30174501433973816,0.46564508681202527
46,0.9274078227866367,2.1411654354154557
47,1.028490749478244,2.5111331796544265
48,0.3258132283040553,0.5124523462590763
49,1.5767616125189854,5.133184073859261
50,1.3226628722176619,3.7775439779081963
51,1.5838030538504777,5.17465684534362
52,0.8893484067970311,2.0097691741924035
53,0.5484859019881957,1.0095486949589867
54,1.3963342620175778,4.1435450199702775
55,0.8904491728290386,2.013510360040608
56,1.0259662447815547,2.501511952884275
57,1.3358874375163055,3.841704779025896
58,0.48695268974037115,0.8604680754075809
59,1.4492906318231669,4.419878897525256
60,1.5889848067549293,5.2053193791627645
61,3.1206726379916803,22.44481939611356
62,1.656796343213641,5.617974835687617
63,1.323282968232109,3.7805376543116473
64,0.5522696720573849,1.0190147403758272
65,1.724927509025961,6.054610628220588
66,0.5658757256774621,1.0533426570121116
67,1.0516639453703742,2.600385249930429
68,2.6143852392172344,14.406343267835185
69,0.5655321318230108,1.0524701955794393
70,0.8520178095370677,1.8849476639068394
71,0.9866480893508811,2.3542170585602507
72,0.9295936039442992,2.148840369402955
73,1.3184767085925582,3.757372136818884
74,1.3756035925036019,4.038422659075948
75,0.6328854692758827,1.2290821308440234
76,2.07401073357172,8.682375640354994
77,1.676373040812885,5.741128370086243
78,0.3272849708535458,0.5153579257159462
79,1.5638389167906532,5.057650784305191
80,1.291361710735886,3.6283034533695746
81,2.3175546202536066,10.973263109654415
82,0.8366911928541098,1.834844495449926
83,1.184999079744816,3.1478251026690356
84,1.306534518524819,3.700188460089166
85,1.2704301122843717,3.530530758490606
86,0.44763971835375665,0.7699579593462426
87,2.000512043525243,8.070017913531778
88,2.0249143316775986,8.269564188998885
89,1.1046795266048188,2.8110273312812657
90,0.7930012748854882,1.6956116676033242
91,0.8389119516389419,1.842063348260365
92,0.8652925417564443,1.9288789797563974
93,1.2486779922018565,3.4306188728400446
94,0.7282903988666931,1.498943086240729
95,1.4361530807872716,4.350265291487699
96,0.9988906559591618,2.399569434951022
97,0.9273285281924072,2.140887273083755
98,2.9624273176853313,19.57866344547234
99,2.704809340004878,15.617946988917986
100,1.856438793724271,6.9640597486569265
101,0.4674004396190977,0.8149955028479823
102,0.8996264369457215,2.044837520815045
103,0.7391885159843262,1.5312793235618245
104,1.510624602414331,4.754377239397879
105,1.7127058648492337,5.974610991525161
106,1.4577395091727612,4.465022782247784
107,0.4916699061973508,0.8715750594038442
108,0.9919028629233285,2.373627044005824
109,1.0812191823718467,2.716694936504847
110,1.2073365059738614,3.245400529361171
111,1.0265115088632124,2.5035883401241965
112,0.5766716624159592,1.0809036443337448
113,1.8729930865674747,7.085093654620182
114,0.3264713745936896,0.513751069977959
115,1.3468210281855078,3.8952535470368392
116,0.962087219019862,2.2646078471672437
117,0.6889872387016827,1.3849203932941447
118,0.8728887287102087,1.9542430063451641
119,1.5018214607756253,4.705390949275917
120,0.60191449934109,1.1464690482402644
121,0.8204422960308908,1.7824444603787588
122,2.5529090762712854,13.629707703606368
123,1.3719943443317337,4.020293200580599
124,0.6805309075126894,1.3609137549538388
125,1.7228705402330327,6.041094213701478
126,0.5045349686148958,0.9021368071098467
127,0.4888492426436034,0.8649272511542997
128,2.0599660562880637,8.562715906140065
129,0.41210988277422506,0.6912901066182108
130,4.265863035214462,59.935847474901344
131,2.4369271070071306,12.260844829430765
132,0.6844415171229958,1.371992575652901
133,1.3542379859374507,3.9318401095560342
134,1.5908190615781592,5.216202555963144
135,0.569461453897432,1.0624649074068557
136,0.6793558292203252,1.3575924558504808
137,1.0093823364234784,2.438802237665344
138,1.0550527652414938,2.6135796727349923
139,2.175763189233748,9.588353177842771
140,0.47709150114506166,0.837420459988326
141,1.3423294536644677,3.873200104646389
142,0.8604518721460394,1.912801426465025
143,1.4845040279570265,4.609988552554876
144,1.2336679268771398,3.362668494961553
145,0.9050927657209815,2.063613181651527
146,0.8282780451825918,1.8076216048609473
147,1.2371944363354195,3.3785605437798973
148,0.42616681001964635,0.7220604104562351
149,2.2529664182420213,10.323897997572029
150,2.987851108913942,20.01502380288143
151,1.123550892143897,2.8882169257713963
152,0.5774392087143104,1.0828740340542826
153,2.482252993187677,12.781345687894612
154,1.0043987504817857,2.4201241804971194
155,0.5508190091941143,1.015381419571602
156,0.6826465886885844,1.3669026079195485
157,1.6963033292370282,5.868405569356049
158,1.097281810366588,2.781087965679939
159,2.22553414382033,10.057592207174938
160,0.7808305288344697,1.6577600950848206
161,0.7992522195637617,1.7152096341202239
162,0.9835022509826115,2.3426373655820285
163,1.1587926292774338,3.03554269393926
164,0.7423746616593833,1.5407926213359184
165,2.488957560949191,12.859884400535984
166,1.4629765529165437,4.493153433770286
167,1.7171820392990667,6.003824661456658
168,1.6261473190538562,5.428818915940561
169,1.456672169075251,4.459303525879598
170,0.8084458497754257,1.7442283640029932
171,0.7782533274788991,1.649796590191524
172,1.4842296886421087,4.608487417145962
173,0.6511578068588073,1.2789560444194423
174,0.9258299030339237,2.135633638499257
175,1.0422817053440145,2.5640453183251917
176,0.7995509045403024,1.7161487517760823
177,1.1760645461963108,3.109280448258732
178,1.7398943252525174,6.153596478252501
179,0.9089679453322237,2.07697623719878
180,0.8379660833301238,1.8389869964956063
181,0.42549542703941995,0.7205802582372601
182,0.6793435067294961,1.3575576458342467
183,0.719131353756074,1.472009774538629
184,1.6475028285349373,5.560150679585106
185,0.8420701095889488,1.8523531465840317
186,1.4088969430664724,4.208076975109942
187,1.7068959207371854,5.936840404838604
188,0.6645539300852035,1.3160600448099389
189,0.4083592455320214,0.6831580497011271
190,1.5205149525968138,4.809810275498608
191,1.5657947333776658,5.0690346198067235
192,0.632017761649741,1.2267347621137727
193,0.6530860494261974,1.284268592786327
194,0.7523108266875008,1.5706341084969513
195,0.7472554914482277,1.5554183887813453
196,2.019384933061631,8.224025117086121
197,1.1109520930313281,2.836553713965026
198,1.4244421710213238,4.288804618970448
199,1.0779162338592052,2.7035575101685594
200,1.2534544959494562,3.45241164512106
201,1.4162999168798054,4.246399979095355
202,1.3518383507074045,3.9199799572508924
203,0.991083725481607,2.3705957737052574
204,0.47835117332433014,0.8403516886579223
205,1.9387215894620256,7.580898389764341
206,1.2166643001146469,3.28666236434597
207,1.4607122239797352,4.480976694337713
208,2.0541145889703474,8.513235731138558
209,0.7986200023379683,1.713222640064369
210,1.018822764764921,2.474395011041784
211,1.4999980470943755,4.6952857052723225
212,0.6203104318428748,1.1952489222467821
213,0.6203429030181278,1.1953357739899186
214,2.2472880329474894,10.268317514261604
215,1.3703226943448257,4.011913644970678
216,1.6267281367350879,5.432362594022341
217,0.6222745991588887,1.2005073100782477
218,0.5854676138688443,1.1035710811273831
219,3.6115107152195227,34.116429474475055
220,1.4515503061881019,4.431923909691403
221,1.7712497044081235,6.364653097975951
222,0.7924668450111599,1.6939410847593108
223,1.2629929109311129,3.4961772041284034
224,0.7794632570867718,1.653533005285075
225,1.44346068483258,4.388899765336304
226,0.811225887829498,1.7530490922069832
227,1.307202533593888,3.70337305663151
228,1.3920496958413164,4.121679554829611
229,0.8818447097935436,1.9843592517925033
230,1.4817755614420356,4.5950729753748085
231,2.1888191879995236,9.709736558908954
232,1.14177396280249,2.963876677449479
233,0.9884599100840722,2.360899995364542
234,0.8101969878843006,1.7497820302317815
235,0.8422070541133848,1.852799967576832
236,1.3296470157764864,3.811345840291362
237,0.4808570068986517,0.8461939185588079
238,0.5951515818096144,1.1287482442930723
239,0.564204068898726,1.0491006695119198
240,1.123816013251445,2.889309739810208
241,0.7076424397160915,1.438537139787476
242,0.8976077264931279,2.0379256139902338
243,2.3742143456768425,11.56980154055083
244,0.5224438043129286,0.945341223937163
245,0.8425747100896712,1.8539998116962104
246,0.9091660177815232,2.0776604399633
247,1.0770828286588134,2.7002482180301257
