44.42643331196314 1
44.65912791519668 1
44.92148999706515 1
44.98331269384251 1
45.366705770509064 1
45.41642065304856 1
45.44762575792335 1
45.53332614481407 1
45.55166448532042 1
45.56873376058262 1
45.64784664880909 1
45.66505558980706 1
45.6985143782394 1
45.777023642596156 1
45.82130562733321 1
45.82416608531553 1
45.82535739080404 1
45.85949425767824 1
45.879101597031365 1
45.88830080068689 1
45.919485997201996 1
45.982111752713855 1
46.034160350151126 1
46.035301044555524 1
46.0947588500801 1
46.11479598604576 1
46.182590433264075 1
46.188067619466175 1
46.19131770395789 1
46.21092412954231 1
46.21277076174035 1
46.21396547252962 1
46.27899776814595 1
46.28719133476798 1
46.296872310821854 1
46.300550401790524 1
46.3117297007813 1
46.31460547043921 1
46.337980541342745 1
46.34390951203212 1
46.377099401256025 1
46.3783514915563 1
46.397783349816045 1
46.40244871318221 1
46.404276335577286 1
46.40958897948326 1
46.413802329116564 1
46.43184010050874 1
46.440525093483274 1
46.44355486460748 1
46.45034974752581 1
46.480904373485444 1
46.50614157336911 1
46.51775090653134 1
46.52086215374268 1
46.527168605812044 1
46.54940203375836 1
46.5819610145786 1
46.590345550201505 1
46.5955388508761 1
46.61326297314274 1
46.684996973497775 1
46.68607045195259 1
46.69188843737965 1
46.729904831842525 1
46.74977273372029 1
46.77390711052476 1
46.780614375122674 1
46.79334671110785 1
46.807523225125685 1
46.82027017968114 1
46.82724744262418 1
46.83404864309469 1
46.843707783946726 1
46.849975152764166 1
46.850269119804075 1
46.89798149210218 1
46.90678848236085 1
46.907463840278396 1
46.9092514083285 1
46.929230927597644 1
46.954900413973675 1
46.95547082780257 1
46.96930990058727 1
46.97485780041321 1
46.985501114616035 1
46.98619446599356 1
46.98721724430685 1
46.99344768656045 1
46.99453936143121 1
46.996492770172004 1
46.998007545116394 1
47.000849366903296 1
47.01048680255155 1
47.0130405443093 1
47.01661141212367 1
47.01914309120115 1
47.02854196145538 1
47.03517441840811 1
47.03807392270732 1
47.04758066615527 1
47.0500727924989 1
47.05709203188582 1
47.0579528392064 1
47.05962982341581 1
47.06562182651107 1
47.07313746044782 1
47.07620433975253 1
47.076862560463574 1
47.088463556941086 1
47.090621169587905 1
47.095509638886966 1
47.108902872733886 1
47.11283351953409 1
47.122466764082496 1
47.128190559748525 1
47.13812308345697 1
47.14182190483733 1
47.14712102170315 1
47.14930672403994 1
47.14980280496601 1
47.160582198135536 1
47.161070703870756 1
47.16124627787636 1
47.169523082887885 1
47.17735886740584 1
47.179490836564895 1
47.18227620631534 1
47.18644765302321 1
47.18951653771978 1
47.190882849637134 1
47.216736061291506 1
47.218413825054284 1
47.22044312597585 1
47.22249613669342 1
47.223015073944495 1
47.22714820715204 1
47.22997061936604 1
47.237955134126594 1
47.23961351544282 1
47.244984553300355 1
47.25025144096312 1
47.25698380415732 1
47.26211263449114 1
47.275477153808524 1
47.27840532572182 1
47.28373971646633 1
47.294237697978964 1
47.30936116044374 1
47.31278887976518 1
47.317180994803564 1
47.32832143040118 1
47.33900071681671 1
47.34927273369882 1
47.35101045451415 1
47.35339807392339 1
47.36192380293186 1
47.36251627792759 1
47.36370286776087 1
47.36608540519191 1
47.371287578963454 1
47.37456906500581 1
47.37944787651693 1
47.39668494202678 1
47.40718619069533 1
47.414868272967574 1
47.4203081275774 1
47.42072991683858 1
47.42683853017126 1
47.437662956446616 1
47.44973667597167 1
47.45219709047616 1
47.458398914931095 1
47.45911092858365 1
47.46039753262853 1
47.467563224820346 1
47.46826485954752 1
47.46891056785175 1
47.47122244939122 1
47.48746770663356 1
47.488130357970235 1
