,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=44,t=46,t=48,t=50
331,0.8940535608896347,1.4293255886392104,2.0895976163886796,2.8748696441382036,3.7851416718877,4.820413699637307,5.980685727386898,7.265957755136494,8.67622978288628,10.211501810635907,11.871773838385591,13.657045866135391,15.56731789388467,17.60258992163384,19.76286194938373,22.048133977133425,24.458406004882967,26.993678032632076,29.653950060381327,32.439222088131636,35.349494115881605,38.3847661436316,41.54503817138056,44.830310199129684,48.24058222687995,51.75786695699209
332,0.82078468264195,1.3362705220015938,1.9767563613612233,2.742242200720938,3.632728040080544,4.648213879440138,5.788699718799834,7.054185558159632,8.444671397519379,9.960157236878846,11.60064307623845,13.366128915598086,15.256614754957749,17.272100594317557,19.412586433677173,21.678072273036843,24.068558112397,26.584043951757156,29.22452979111688,31.99001563047686,34.88050146983696,37.89598730919771,41.03647314855685,44.30195898791603,47.69244482727556,51.190042299937694
333,0.8496910463654812,1.373084484799227,2.021477923232868,2.7948713616666003,3.6932648001003305,4.716658238534195,5.865051676967903,7.138445115401713,8.536838553835665,10.060231992269483,11.708625430703345,13.482018869136827,15.380412307570623,17.40380574600437,19.552199184438674,21.82559262287255,24.223986061306217,26.747379499740173,29.39577293817396,32.1691663766076,35.06755981504113,38.090953253474936,41.23934669190952,44.51274013034245,47.91113356877629,51.41659910251828
334,2.3061679949792255,3.1279716224859078,4.074775249992461,5.146578877499074,6.343382505005725,7.6651861325123845,9.111989760018897,10.683793387525487,12.380597015032087,14.202400642538562,16.14920427004517,18.22100789755182,20.41781152505854,22.739615152565232,25.18641878007166,27.758222407578554,30.45502603508526,33.27682966259158,36.22363329009737,39.29543691760522,42.49224054511196,45.814044172618914,49.26084780012639,52.83265142763317,56.529455055142826,60.33183872701229
335,0.9344127552427108,1.4802378930232785,2.1510630308038863,2.9468881685844637,3.8677133063650926,4.913538444145771,6.084363581926325,7.380188719706958,8.80101385748746,10.346838995268023,12.017664133048573,13.813489270829054,15.734314408609633,17.78013954639051,19.95096468417101,22.246789821951698,24.667614959732205,27.213440097513146,29.884265235293903,32.68009037307537,35.60091551085751,38.64674064863826,41.81756578641929,45.113390924198725,48.53421606198048,52.06200113657233
336,2.2607138240635196,3.074997340786113,4.014280857508776,5.078564374231316,6.267847890953779,7.5821314076763535,9.021414924398826,10.585698441121806,12.274981957844327,14.089265474567055,16.028548991289657,18.09283250801259,20.2821160247352,22.59639954145766,25.035683058180094,27.59996657490294,30.28925009159502,33.103533608316205,36.04281712503711,39.10710064175902,42.29638415848123,45.61066767520288,49.0499511919235,52.61423470864465,56.30351822536342,60.098419386999986
337,0.26869331282124626,0.5903714913109415,1.0370496698006715,1.6087278482942402,2.3054060267847696,3.127084205275281,4.073762383765789,5.1454405622562405,6.342118740746678,7.663796919237183,9.110475097727715,10.682153276218287,12.37883145470889,14.200509633199367,16.147187811689918,18.218865990180856,20.41554416867152,22.737222347162188,25.183900525652774,27.75557870414348,30.45225688263376,33.27393506112541,36.22061323961739,39.292291418108476,42.488969596599205,45.7937284466989
338,0.9966835733903003,1.5583537781777448,2.2450239829652068,3.0566941877526053,3.99336439253997,5.0550345973275075,6.2417048021150645,7.553375006902574,8.990045211689978,10.55171541647748,12.238385621264971,14.050055826052441,15.986726030840051,18.04839623562757,20.235066440415437,22.54673664520299,24.983406849990537,27.54507705477812,30.231747259565243,33.04341746435203,35.980087669138555,39.04175787392672,42.22842807871485,45.54009828350328,48.976768488290375,52.52031940455359
339,1.3734752534890065,2.021952056248477,2.7954288590079868,3.6939056617674506,4.717382464526864,5.865859267286345,7.139336070045764,8.537812872805143,10.061289675564543,11.709766478324054,13.483243281083361,15.381720083842838,17.405196886602305,19.55367368936198,21.827150492121575,24.225627294880752,26.749104097640192,29.397580900399525,32.171057703158326,35.06953450591689,38.09301130867771,41.24148811143792,44.51496491419642,47.913441716956115,51.43691851971587,55.06684200095971
340,1.756527551009498,2.4816978217720127,3.331868092534474,4.307038363296885,5.407208634059466,6.632378904821978,7.98254917558439,9.457719446346802,11.057889717109541,12.783059987872244,14.633230258634697,16.60840052939731,18.708570800160118,20.933741070922718,23.28391134168523,25.759081612447684,28.35925188321013,31.08442215397237,33.934592424734774,36.90976269549701,40.0099329662587,43.23510323702129,46.58527350778228,50.060443778545306,53.660614049307206,57.366847531218525
341,0.57404349986034,1.0153717920522536,1.5817000842441902,2.273028376436152,3.0893566686280822,4.030684960820024,5.097013253011961,6.288341545203991,7.604669837395952,9.045998129587973,10.61232642177975,12.303654713971733,14.119983006163714,16.06131129835552,18.127639590547165,20.318967882738534,22.6352961749303,25.076624467122237,27.6429527593143,30.334281051506135,33.15060934369751,36.09193763588975,39.15826592808232,42.34959422027375,45.66592251246388,49.08973322569384
342,0.7757047775480962,1.278575296982492,1.9064458164169744,2.659316335851441,3.5371868552859675,4.540057374720478,5.667927894154976,6.920798413589471,8.298668933023981,9.801539452458377,11.429409971892882,13.182280491327372,15.06015101076197,17.06302153019643,19.190892049630634,21.44376256906547,23.821633088500338,26.32450360793499,28.952374127369342,31.705244646803667,34.583115166238,37.58598568567207,40.71385620510606,43.96672672454158,47.34459724397563,50.82964247331236
343,0.3890777399946594,0.7634582219081869,1.2628387038217175,1.8872191857353005,2.636599667648799,3.510980149562492,4.510360631476072,5.634741113389652,6.884121595303206,8.258502077216853,9.757882559130604,11.382263041043945,13.13164352295767,15.006024004871483,17.00540448678478,19.129784968698715,21.379165450612422,23.753545932525903,26.252926414439287,28.877306896352263,31.626687378264958,34.50106786017889,37.50044834209256,40.62482882400613,43.87420930591987,47.231406947924704
344,1.0026338350896271,1.565791860864024,2.253949886638532,3.0671079124130705,4.005265938187563,5.0684239639620685,6.2565819897364525,7.569740015510884,9.00789804128532,10.571056067059725,12.25921409283407,14.07237211860836,16.010530144382912,18.073688170157446,20.26184619593188,22.575004221706653,25.01316224748124,27.576320273255355,30.264478299030106,33.07763632480381,36.01579435057804,39.078952376352234,42.26711040212579,45.58026842790092,49.01842645367621,52.56345775182235
