,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=43
0,1.5178919487000622,2.50258074244579,4.126058101714319,6.802719756439985,11.215788761052977,18.4917094980247,30.487674780995853,50.26567790560855,82.87409234912487,136.63627884594612,225.2751392825882,371.4159138950745,612.361317515228,1009.6131295411446,1664.5706418523591,2744.413023804502,4524.7721279321795,7460.088052391701,12299.605853272085,20278.62179151412,33433.79508814701,55123.009122049625,72934.89671512679
1,1.13390596225919,1.8694948789502184,3.082275972389761,5.0818139578461965,8.378494766040529,13.813802537218686,22.77511007235985,37.54980841883003,61.909167850829654,102.07096188698993,168.2865659838768,277.45764091065416,457.4503142876004,754.2080634542925,1243.4788767504801,2050.1500737645642,3380.126034742541,5572.88569112636,9188.135178138988,15148.673906263368,24975.940892152077,41178.36500463366,54484.32236093777
2,0.7794283778530067,1.285060145553339,2.118705996102462,3.4931556421334253,5.759240009050584,9.495381505987345,15.655237462331769,25.811123002003626,42.555347514053516,70.16190662844522,115.67742785117377,190.71983583808094,314.4438500906242,518.4302640851718,854.747003771793,1409.239566185531,2323.443248281992,3830.7103047064397,6315.7735612586885,10412.950211371064,17168.052504226154,28305.33334020928,37451.63039057651
3,0.7328215058717241,1.208218404357027,1.9920153829145122,3.2842781333724598,5.414859217385543,8.927593569548733,14.719113414278501,24.267715371964506,40.010698525047985,65.96648971380691,108.76035474455706,179.3155102762167,295.6412959588022,487.4300931445429,803.6363625466197,1324.972364838476,2184.5101209987024,3601.6483025497087,5938.114165993672,9790.295133317686,16141.46783273029,26612.781356140324,35212.16440152383
4,1.2981660054026476,2.140313906006764,3.528781062808033,5.817976397894509,9.592221439638356,15.814899520795198,26.07436123391532,42.989353986267616,70.87746233080529,116.85717975802658,192.6649179010571,317.6507482611147,523.7175453118217,863.4642567943166,1423.611886665846,2347.1391987671363,3869.7783223008114,6380.1858328706885,10519.148093672022,17343.143211678576,28594.0091138887,47143.55104065405,62377.03784133537
5,0.6084704548447305,1.0031981814949193,1.653994180558003,2.726975387099778,4.496022325386328,7.412687641405972,12.221455787440068,20.149774115670148,33.22136118430255,54.772764826162806,90.30502242393648,148.88781132137152,245.47450147349502,404.71903199380307,667.2688767052467,1100.140390299939,1813.8248622435422,2990.491631705192,4930.4871630422,8128.999060620316,13402.453660743853,22096.910430037788,29237.08095053028
6,1.1293574795017534,1.8619956986785784,3.0699119143630336,5.061429072385412,8.344885771780659,13.75839067349547,22.683751353991003,37.39918335659193,61.6608291068184,101.66152051739891,167.61151128872507,276.34466387587133,455.6153253765445,751.182678205153,1238.4908597381454,2041.9262240176356,3366.5671987377323,5550.530949799461,9151.278440612068,15087.907419133862,24875.753892275934,41013.18456688933,54265.76719934463
7,1.147900581720985,1.892568105732107,3.1203172921685964,5.144533490931062,8.481901794325962,13.984291904292606,23.056199518283215,38.013246567294175,62.67324818385657,103.33071738457703,170.363551668624,280.8820113880378,463.0961467324113,763.5164674968453,1258.825840491652,2075.452939325253,3421.8434074021234,5641.666010787975,9301.534754170618,15335.638199355148,25284.192899033915,41686.586645116244,55156.76556473608
8,1.2510082800903966,2.062563961206687,3.4005930750203848,5.606630135780639,9.243770361808345,15.240400816978314,25.127173000943444,41.427704599211225,68.30273776899062,112.6121766067705,185.66609091139438,306.1116333333128,504.69276108530966,832.097690369595,1371.8971614125735,2261.8760312336526,3729.2031243811275,6148.41651392741,10137.025087634574,16713.128883601377,27555.29109034148,45430.99454096855,60111.10328128958
9,1.004327177970054,1.6558555810611193,2.730044317702545,4.5010821365494715,7.421029859696266,12.235209780179654,20.17245061605688,33.258748412835594,54.834405945097984,90.40665144787373,149.05536925485754,245.7507578025036,405.1745016795973,668.0198192643786,1101.3784852702602,1815.8661357562446,2993.8571227648704,4936.035919738743,8138.147413811922,13417.536745242885,22121.778232278382,36472.64631726211,48258.0456772038
