,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42
0,1.3127188344627052,2.164307464827087,3.5683397535949637,5.88319765283594,9.699753109962167,15.992189272931721,26.36666261934016,43.47127749787231,71.67201987523691,118.16718368232702,194.82474923575,321.2117081237489,529.5885755814664,873.1439492808037,1439.5710015621335,2373.451330958232,3913.159694321693,6451.70962367351,10637.070888929538,17537.56503252038,28914.556505399185,58959.169008178964
1,1.5531077027547358,2.5606417052195294,4.22178444603662,6.960545816490467,11.475999943328926,18.920725209116902,31.19500210933799,51.431863517192376,84.79680737252794,139.80630000252597,230.50162059201452,380.03292480084247,626.5683666854276,1033.0365937019396,1703.1894054476777,2808.084600792168,4629.74881125085,7633.165343106707,12584.962063949046,20749.094645783072,34209.473690267,69755.94249936016
2,1.5642925156204555,2.5790823441000685,4.252187919604334,7.0106726700646895,11.558645153049975,19.056984124305323,31.419655081131516,51.80225365031561,85.40747746346517,140.81312477083455,232.16159400339086,382.76975827296815,631.0806422452927,1040.4760783967458,1715.455042107041,2828.3072168512103,4663.0902684964385,7688.136112863656,12675.593541313654,20898.520690309986,34455.83558827527,70258.29475847784
3,1.1255841059024634,1.8557744573632045,3.059654821476137,5.044517985167162,8.317004102573181,13.712421572410413,22.60796111923695,37.27422638444087,61.45480988890902,101.32185225065903,167.05149299237038,275.42134979869155,454.0930378179737,748.6728503272186,1234.3528531299894,2035.1038045044888,3355.3189305687806,5531.98569081067,9120.702477646986,15037.496178621377,24792.639807761072,50554.24039831545
4,1.319376529889291,2.175284148890673,3.586437246092365,5.913035373662626,9.74894719495822,16.073296607257323,26.500386006652995,43.691750090925424,72.03551772901045,118.76649032569667,195.81283884634192,322.8407924820905,532.2744816148215,877.5722596891075,1446.872051125586,2385.4887266718833,3933.0060046787266,6484.430657704108,10691.018753734912,17626.510024733994,29061.20200598352,59258.191296539284
5,0.7201532607845911,1.1873319992193534,1.9575795224954584,3.227502997824662,5.321252843761111,8.773262750281118,14.464664909827157,23.848200710377867,39.31903577911853,64.82613063244158,106.88022047087445,176.21569290742312,290.5305611275834,479.00391591941593,789.743944924863,1302.0676404040455,2146.7466146241436,3539.3868063337104,5835.462312836781,9621.050839541498,15862.431165636606,32344.80735683044
6,0.5985168028292345,0.9867873836958465,1.6269373491575592,2.6823662136521387,4.422474232254917,7.291427335840851,12.021531342363163,19.820154430539244,32.67791019818636,53.87676562576961,88.82776948371695,146.4522329766287,241.45891165006006,398.0984436374976,656.3533718576546,1082.1437652772918,1784.153443767924,2941.5717329325626,4849.831885375452,7996.020988736844,13183.209885092729,26881.65386663658
7,0.6494737796582849,1.0708012352844656,1.7654527733051741,2.9107395397643967,4.798998192676516,7.91221039831607,13.0450295819563,21.507617748680453,35.46006686433082,58.46376649966106,96.39045539322217,158.9209940992507,262.01642333220065,431.9920504205114,712.2344823015426,1174.2761406964564,1936.0540508415882,3192.013494847156,5262.740545315377,8676.792279236144,14305.611992221033,29170.32447159519
8,1.1961566885849102,1.9721289755598206,3.2514909905689118,5.360802357639936,8.83846887505892,14.572171634728186,24.025449334465588,39.61126935585561,65.30794234642055,107.67459369218524,177.52539293427063,292.6898914200827,482.5640497031198,795.6136132205978,1311.7450873751668,2162.7020272914824,3565.6928345811434,5878.833621156098,9692.558038105535,15980.326604917538,26347.104386258612,53723.922070027045
9,1.463254587977155,2.41249896364718,3.977538356906434,6.557852094056099,10.812070237573842,17.826090180989027,29.390254054810942,48.45633701144013,79.89099353096321,131.71798037184416,217.1662359726843,358.04659252599055,590.3190329992045,973.2715462047672,1604.6535003947317,2645.62635820378,4361.900451094668,7191.55805439517,11856.874733753826,19548.68157756351,32230.3271310676,65720.29919098299
