,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40
16,0.8491354996208474,1.3999877599312374,2.308189598518026,3.8055612878848013,6.274309842287641,10.344588095941091,17.055342430407013,28.119505844082525,46.36122740670775,76.43674176119252,126.0228820046697,207.77660615599913,342.56571012322433,564.7953728925626,931.190144880834,1535.2729989310938,2531.237249668859,4173.304694716813,6880.616219291225,11344.21831626812,22730.513177070552
17,1.5330976134061687,2.5276506452819474,4.167391383774613,6.870866817760673,11.32814427058801,18.676952416475235,30.79308872089185,50.76922036468289,83.7042935121018,138.00504916230767,227.53186001787847,375.1366173733708,618.4957204818763,1019.7270501953052,1681.2456779650254,2771.9055105331277,4570.0995755861295,7534.820379485381,12422.818630560472,20481.76531825162,41039.49901850629
18,1.2849169626202273,2.1184699273550494,3.492766430568321,5.758598307664378,9.494323519262373,15.653493137113749,25.808247095913828,42.55060594651135,70.15408910517989,115.6645389342821,190.69858560664375,314.4088143820493,518.3724999672189,854.6517668418361,1409.0825470333473,2323.1843674658435,3830.2834823983408,6315.069850240487,10411.7899880468,17166.139619352853,34395.949719831275
19,0.9196915077327587,1.5163149512810419,2.4999807132573486,4.121771378286867,6.795652144343554,11.204136238656028,18.4724977364912,30.45599994110783,50.213454923337366,82.78799120743373,136.4943220622075,225.04109211371906,371.03003534941706,611.7251113491013,1008.5642029024906,1662.8412541918158,2741.561745583267,4520.0711648801935,7452.337474615066,12286.827310831566,24619.227372656347
20,1.3517045296271573,2.228584009697557,3.6743138603299577,6.057919416753293,9.987820598586854,16.467132268824347,27.149711239038623,44.762306413162186,73.80056670896481,121.67656412277299,200.61073941489312,330.7511932041611,545.3165275450684,899.0749582277386,1482.324007583599,2443.9391213721833,4029.374413701861,6643.31530348409,10952.975248819976,18058.403270178304,36183.78649333641
21,0.7224004809696558,1.1910370389384857,1.9636881002892606,3.237574339966961,5.33785767977551,8.80063949661428,14.50980153382935,23.92261842245776,39.441729843942404,65.02841894690395,107.21373751774232,176.7655695567358,291.4371544555634,480.49863562312356,792.2083210940904,1306.1307098132415,2153.4454835833744,3550.4313740764633,5853.671726600074,9651.073087340099,19337.942718368267
22,0.9430716735510969,1.5548623279782243,2.563534593147633,4.226554011897426,6.9684095011770975,11.488964967537704,18.942100920304878,31.230244699049866,51.489968724485884,84.89260666373049,139.96424633165137,230.76203006446946,380.46226743716835,627.276233022344,1034.2036679884204,1705.113585648322,2811.257037617713,4634.979275324996,7641.788920481343,12599.179939396172,25245.091168779767
23,9.355782759891209,15.425078040279747,25.43165426721442,41.929709339440564,69.13040366219785,113.97676696993531,187.91592006893404,309.8209745207849,510.8084308013838,842.1807251150773,1388.5212752706327,2289.2845613579834,3774.3921509957595,6222.920623309159,10259.861597526597,16915.652050278848,27889.195343052594,45981.50958479211,75810.69291133502,124990.70194941241,250445.00365424633
24,0.9785652941187976,1.613381415182318,2.660016256962948,4.3856253832621865,7.230673854705529,11.921365785746504,19.655009346753932,32.40563198579822,53.4278547454579,88.08764056670114,145.23196668808708,239.44703266422377,394.7814159594704,650.8845177693839,1073.1271492156093,1769.2875570772778,2917.062029337864,4809.4222157202985,7929.396706834606,13073.365014375604,26195.220106243025
25,3.376682108126216,5.567207616059328,9.17877361499945,15.133239297987991,24.95049352518423,41.136409389429986,67.82247316057075,111.82035413130518,184.36059635347237,303.9592366868866,501.14405895136633,826.2468696779752,1362.2507888872763,2245.9718516660782,3702.9815652349876,6105.184471612391,10065.747499893756,16595.612008568824,27361.538518809695,45111.55055503704,90390.42318666623
26,0.6082421354202747,1.0028217464032847,1.6533735440155568,2.725952130430872,4.494335260351071,7.409906141397276,12.216869869211344,20.14221321474119,33.20889536611558,54.7522121665594,90.27113681687776,148.83194340024357,245.38239084357537,404.5671672389894,667.0184940537158,1099.7275790965352,1813.1442516317536,2989.3694945124093,4928.637071583826,8125.948775480073,16282.037295806602
27,0.957808491893314,1.5791592338414284,2.6035934186564136,4.292599849593028,7.077300678627117,11.668496167990991,19.23809782924685,31.71826109888447,52.294571743342864,86.21917277539066,142.15138409693517,234.3680106200384,386.4075242808637,637.0783044403433,1050.3645516321699,1731.7583782650681,2855.186873958253,4707.407330918028,7761.202596332996,12796.059806784999,25639.581145543296
28,2.190919327409818,3.6122152974881003,5.955536195315931,9.819019203640378,16.18882581845219,26.690861474537197,44.00579104637238,72.55328373212754,119.62014214828025,197.22027276401093,325.1612587192542,536.1002836579822,883.8799408951451,1457.271659298792,2402.634781873976,3961.2750705990093,6531.038467989547,10767.862041933326,17753.203188496755,29270.083719931474,58648.732344629774
29,0.585646343189537,0.965567583124247,1.5919518125952468,2.6246848153549047,4.327373683958615,7.134633039009486,11.76302125005264,19.393943342656605,31.97520691178624,52.71820377049023,86.9176239094985,143.3029353382795,236.26659764594987,389.53776509475546,642.2391990526079,1058.8734283552756,1745.7871443082645,2878.316398935407,4745.541470728871,7824.075163778987,15677.170400857836
30,1.662672325137753,2.741283228658435,4.519611968101926,7.451580387119412,12.28557908457363,20.255495559602007,33.39566637768201,55.06014550608068,90.77883306370396,149.6689930014412,246.76245232570471,406.8425039594496,670.7698901027366,1105.9125855573868,1823.341603343167,3006.182085183923,4956.35634743959,8171.6501351916995,13472.77339460816,22212.84807100957,44508.08523795042
31,0.615366926091165,1.0145685403316944,1.6727407330277455,2.757883226908959,4.5469807383113015,7.4967038607164165,12.359975115300884,20.378153877917295,33.597895756116756,55.39356538386584,91.32854950828248,150.5753221964686,248.25673654780158,409.3061621408958,674.8317757502173,1112.6095028235495,1834.3829532879545,3024.3861936951084,4986.3698483560975,8221.134032561156,16472.76085912558
32,1.8825154094120071,3.1037431979179932,5.117207429197451,8.436848735101188,13.910011967238495,22.933732606075818,37.81133276418059,62.340348601815,102.78185876265596,169.45863678405843,279.39005896967956,460.6363330454025,759.4609203491426,1252.1393736449347,2064.4288192092185,3403.667706076014,5611.6993454017365,9252.128075536404,15254.180357376297,25149.891622298248,50393.06605222358
33,0.3756051850093617,0.6192682579099817,1.0210007490854272,1.6833456524176897,2.775367783081246,4.575807897981139,7.54423181203796,12.438335459597681,20.507348244339276,33.81090125609144,55.74475208245006,91.90755848822602,151.52994661763097,249.83064613650225,411.90110035794066,679.110105584807,1119.6632762248894,1846.0126595334357,3043.5603377539696,5017.9826675134855,10054.577403774014
34,1.9080076159173414,3.1457727410202034,5.186502430907749,8.55109687837417,14.098375311190741,23.24429125787,38.32335741919214,63.18453454165472,104.17368607809433,171.7533720841641,283.1734378695888,466.8740703127935,769.7452104629222,1269.0953015095422,2092.3844181440363,3449.758696675018,5687.690541989859,9377.416377737061,15460.74584618412,25490.46053748812,51075.467077891924
35,1.0564985078171836,1.7418715623008711,2.8718606955925723,4.734897815310375,7.806526742692643,12.870786690964914,21.220339788034615,34.98642558001136,57.68286403952272,95.10296489684993,156.79828113206088,258.51666131160647,426.2219183347525,702.7211427970074,1158.5912954999235,1910.1941129384495,3149.3776651673197,5192.445946028459,8560.896078176309,14114.531460340146,28281.414761506036
36,0.9631760789870736,1.5880088888553234,2.6181840331162682,4.316655706005664,7.1169620807795075,11.733886765345819,19.345908698009236,31.89601117142528,52.58763206880906,86.70234756758342,142.94800465428904,235.68141587762662,388.5729634660919,640.6485100854313,1056.25082562004,1741.4632033940575,2871.1874255769194,4733.787780714721,7804.69660504339,12867.769304094036,25783.266115989314
37,1.428936842844204,2.3559185672838665,3.8842530539176026,6.404050630774916,10.55849449359739,17.40801445816148,28.700963717821832,47.31988937115766,78.01730813339233,128.62879540226916,212.0730310042282,349.6493171584595,576.4742664848271,950.4453851646284,1567.0195231594803,2583.578419434966,4259.600694643579,7022.89426994682,11578.795164737283,19090.20587717877,38251.2187394996
38,0.8562373921590266,1.4116968012212048,2.327494543952383,3.8373897620521493,6.326786124661274,10.431106858897747,17.197987755208064,28.354688225247642,46.74897760102862,77.07603375428738,127.07689631187303,209.51438196390384,345.43081806141873,569.5191372931142,938.9783157257791,1548.1135218630336,2552.407692953654,4208.208854870633,6938.163450572789,11439.0976605518,22920.623780141697
39,1.0548110227869645,1.7390893698374486,2.8672736356990223,4.727335032093998,7.794057821138101,12.850228914774888,21.186445745151783,34.930543750559345,57.590730478659665,94.95106233531017,156.54783614777608,258.10374733887755,425.5411382849499,701.5987262482139,1156.7407434613647,1907.1430684299155,3144.347343188264,5184.152347183092,8547.222245349358,14091.987121306322,28236.242464817205
40,1.8109888765690174,2.9858158818001574,4.92277815471733,8.116289054619317,13.381498403499474,22.062361051686075,36.374683947775125,59.97171513968131,98.87664239114498,163.02002348566714,268.7745802708152,443.1343675159259,730.6050575016199,1204.5640987838322,1985.9904515863059,3274.344700937158,5398.4817560384545,8900.591700665864,14674.594858702574,24194.31668244553,48478.371874410506
41,1.7981868181421528,2.9647088557630883,4.887978551928824,8.058914209289751,13.28690327560123,21.906400052215503,36.11754773054877,59.54776918887365,98.17767368442146,161.86761891133324,266.8745863366547,440.0018071024698,725.4403385162267,1196.0489167353912,1971.9512898191729,3251.198036308935,5360.319357720155,8837.672542817369,14570.858704823111,24023.284679004424,48135.6734971803
42,1.9578767596155486,3.227993058987219,5.322060818023723,8.774594874634015,14.466861211583076,23.851821799800046,39.32500594627288,64.83597377401837,106.89644906776269,176.2424493403056,290.57467502760227,479.0766474447083,789.8638589376704,1302.2653451875979,2147.0725747061447,3539.92422365431,5836.348364204543,9622.511691278469,15864.839702968864,26156.698674528598,52410.41447849024
43,0.6267952620261641,1.0334106808764054,1.703806170929357,2.809101475160975,4.6314253536523005,7.635929494225225,12.58951937869384,20.756608387540684,34.2218617561263,56.422311400275156,93.02466494768613,153.37174379897775,252.86725632570062,416.9076241676903,687.3644678822227,1133.2724189207395,1868.4503425721214,3080.5538230450375,5078.974613590096,8373.813478770533,16778.6860508993
44,1.3363035190149684,2.203192035911099,3.6324495730431936,5.988896875820859,9.874021667194029,16.279509550053938,26.840373671735502,44.25229498612219,72.95970002090579,120.2902093283467,198.32502677658618,326.98269015867754,539.1033164152749,888.8311048787158,1465.434748673197,2416.0934409601764,3983.4646481093528,6567.62289641877,10828.179567260866,17852.649975500313,35771.51674979755
45,1.891167828980289,3.118008626102978,5.140727144081631,8.47562618931159,13.973945180818886,23.039140655209216,37.985121256889556,62.62687738634696,103.25426486438194,170.23750277238463,280.6741918916597,462.75351030827125,762.951555536264,1257.8944581261958,2073.9173494081506,3419.3116476427335,5637.491844620405,9294.652717622585,15324.291639312469,25265.48558414223,50624.68272246531
46,1.1652848795388577,1.92122996732059,3.1675727130274773,5.222444508456946,8.610355346142699,14.196076007469852,23.405372473986645,38.58893544651487,63.62239868433185,104.89560200380447,172.94361022653763,285.13580881212124,470.109473026755,775.0794877367164,1277.8900379146685,2106.884487125369,3473.6652688311915,5727.105816013359,9442.401178410137,15567.887669326203,31193.517785119035
47,1.81897837441396,2.9989883368396444,4.944495861528465,8.152095499789421,13.440533251279374,22.15969306093315,36.53515730174084,60.236290971745525,99.31285419318219,163.7392151622104,269.960326885642,445.08933318144705,733.8282509778775,1209.878246427703,1994.7519998424004,3288.790051911249,5422.298113452191,8939.858235724314,14739.33443028015,24301.054191161766,48692.24278915771
48,1.5624410145259024,2.57602973486283,4.247155017823696,7.002374817845539,11.54496430759509,19.034428223402713,31.38246668753412,51.74094035476715,85.30638892891817,140.6464579537017,231.88680687685988,382.31671089255434,630.3336933925476,1039.2445679350822,1713.424624613808,2824.9596243416454,4657.571021520415,7679.03641297581,12660.590672551838,20873.785141460783,41824.992695434106
49,1.014220294102916,1.672166572062972,2.756936595513471,4.545420006993954,7.494130649795556,12.355732607721967,20.371159165431052,33.58636342485885,55.374551784020916,91.29720138178577,150.5236378735169,248.1715235051863,409.16566958499254,674.6001426849227,1112.2276044617824,1833.7533093356922,3023.34808631807,4984.658298642314,8218.312164142088,13549.706074272466,27149.6690102497
50,1.0144276770475,1.672508488734877,2.7575003208032274,4.54634943286987,7.495663014006976,12.358259049191503,20.375324563220914,33.59323100479569,55.38587450914053,91.31586939953337,150.55441623146143,248.22226843860562,409.2493338361044,674.7380817153418,1112.4550274753146,1834.128266495569,3023.9662861631446,4985.677537876447,8219.992605547433,13552.476653761649,27155.220445512357
51,1.4832046380170343,2.4453910354992336,4.0317682154063075,6.647262015271936,10.95948227649386,18.06913154511354,29.790961521502474,49.116991935101034,80.98022935619326,133.5138266457094,220.12708592331552,362.9282088189391,598.3674576167878,986.5411550674071,1626.5313867804305,2681.6968948459053,4421.370712102204,7289.607938692353,12018.531663584745,19815.208796331724,39703.91366724043
52,1.6867381873850238,2.780961127643347,4.585029764135075,7.559436098921167,12.463403090787581,20.54867778108776,33.879042142436624,55.8570974111729,92.09278462135384,151.8353328832062,250.33414296833607,412.7312262943094,680.4787518734578,1121.919792473037,1849.7330258694794,3049.694184867057,5028.095671719891,8289.928285078266,13667.781096185116,22534.361416550277,45152.30444580328
53,0.9240626385734388,1.5235217276749364,2.5118626787910245,4.141361427599951,6.827950675339966,11.257387513722465,18.56029424638537,30.60075191446383,50.45211058078515,83.181467866241,137.14305539910808,226.11067256527915,372.79347539062616,614.6325324546561,1013.3577299221142,1670.7444441507143,2754.5919029749807,4541.554262532452,7487.757114674763,12345.22442479819,24736.238199802443
54,0.6481424402351667,1.0686062276590476,1.761833817543813,2.9047728904228296,4.7891608509924035,7.895991363834225,13.018288914815944,21.463529841973298,35.387378194763244,58.343923144006496,96.19286710360134,158.5952260833112,261.47932267501375,431.10652114249484,710.774491345048,1171.8690225514338,1932.085383954802,3185.4702693346458,5251.952590234051,8659.005948226026,17350.12878976748
55,0.9872662196409461,1.6277268161653604,2.6836678247003993,4.424620226076427,7.294965481501043,12.027364758372151,19.829772107593875,32.69376706692103,53.90290918253991,88.8708729218556,146.52329853192956,241.57607894270026,398.29161984509886,656.671865580121,1082.6688726521024,1785.0191994661698,2942.9991227675014,4852.185253357796,7999.901036587179,13189.607002515355,26428.13523265218
56,1.965012895238819,3.239758557579717,5.34145884581363,8.806576815660655,14.519590518032068,23.93875772893142,39.468339061820515,65.07229013041743,107.2860688711713,176.88482379766918,291.6337714592126,480.82280225921915,792.7427815222804,1307.011886089545,2154.89829765333,3552.8266595359046,5857.620884686409,9657.584148278098,15922.664408839626,26252.035497069162,52601.44173489199
57,0.8568505095494059,1.4127076609041447,2.329161169813332,3.8401375635593906,6.331316483453811,10.438576157802983,17.210302547190167,28.374991884732534,46.78245267629453,77.13122482291647,127.16789100067639,209.66440684286218,345.67816727049734,569.926947195422,939.6506805861155,1549.222064109983,2554.2353701356224,4211.222185116508,6943.131592244718,11447.288741402206,22937.03632316689
58,1.8242131993004325,3.0076191039780156,4.958725590891853,8.175556357267164,13.47921366603181,22.22346628349519,36.640301570279306,60.409644563778585,99.5986659477184,164.21043908133137,270.73724378435065,446.37025259791545,735.9401300658452,1213.3601464011772,2000.4926823911085,3298.2548373376812,5437.902906507203,8965.586189958778,14781.752655677801,24370.990021639827,48832.37384727987
59,0.4982507897185596,0.8214766751519849,1.3543860677068935,2.2330051185679163,3.6816030365645145,6.069937236657119,10.00763463388955,16.499800090286232,27.20357137115041,44.85110675861764,73.94697372736111,121.91794848818236,201.00871495255706,331.4073439383272,546.3983372172756,900.8585608451572,1485.2646711574816,2448.7874559563597,4037.3679660581965,6656.494443282196,13337.678316640495
60,0.7107031724830436,1.1717514376266192,1.9318915191881583,3.185150640370168,5.2514256111615705,8.65813710662015,14.274854812320392,23.535256765225327,38.803078440209994,63.975460793008885,105.4777030122596,173.9033325408744,286.71812340572967,472.7182687541709,779.3806647434059,1284.9814799346461,2118.576298423681,3492.941806811739,5758.887454207371,9494.800241318282,19024.81739878382
61,0.9755101915311016,1.6083444025617961,2.6517116271146866,4.371933363386101,7.2080995302970186,11.884147016922311,19.593645970923422,32.30446088282402,53.26105179600277,87.81262899591614,144.77854926164497,238.69947370874462,393.54889960846873,648.8524418450029,1069.7768224154222,1763.7638020180273,2907.9548968775002,4794.407092717781,7904.640954157992,13032.549678365549,26113.438047123887
62,1.2131356952426662,2.000122624991803,3.297644715832051,5.436896986203171,8.96392770775719,14.77901828079516,24.366481799609417,40.173536835136694,66.23496469933559,109.20299516384765,180.0453009507699,296.8445173670921,489.41386987375733,806.9070574363867,1330.364829073192,2193.400791483968,3616.30654008954,5962.281514016724,9830.140354060048,16207.161495703967,32474.43655176491
63,0.9345756013336675,1.540854672995918,2.5404398744254846,4.1884772578993745,6.905631546941437,11.38546161905847,18.771452748078328,30.948893427693985,51.026098898863715,84.12781461539174,138.70331741389032,228.68310973691925,377.03470727304864,621.6251416731636,1024.8865934783855,1689.7523267229572,2785.930603282774,4593.223044325864,7572.9445342488025,12485.674735446139,25017.659761685616
64,0.6105721943533917,1.006663364128446,1.6597073008728793,2.7363947300849314,4.511552196521864,7.438292070278209,12.263670353945802,20.21937416940161,33.33611227333164,54.96195738747886,90.61694822403474,149.40209002287318,246.32240370772266,406.1169864428469,669.5737139408519,1103.940424475785,1820.0900594186496,3000.8211955528577,4947.5177346749615,8157.077726323301,16344.410657073433
65,1.4517257244103599,2.393491081057314,3.946199656569241,6.506183312214177,10.726882817919803,17.685639870209204,29.15869063995148,48.07455348384411,79.26153890821227,130.68018514637495,215.4552009098285,355.2255726229436,585.6679574799725,965.6032190645722,1592.010566328001,2624.781683883979,4327.533393162877,7134.896354971429,11763.455384680385,19394.659109651227,38861.25444399544
66,0.9947317697122262,1.6400354273652937,2.7039612937986544,4.458078500235021,7.350128849787136,12.118313777028975,19.979721689202744,32.94099213165197,54.31051440541108,89.5429003228517,147.63128440244228,243.40283881504547,401.3034377031018,661.6375137460732,1090.8558424061177,1798.5172306421812,2965.2536138798823,4888.876706223223,8060.395015379311,13289.344712099224,26627.980586359725
67,0.630425506683748,1.039395942461238,1.7136741990150757,2.8253711029657254,4.658249435080389,7.680154927842649,12.662434791804651,20.87682558009806,34.420066398597505,56.74909561026846,93.5634410256287,154.26003537882707,254.33180154798447,419.3222510275705,691.3455145469036,1139.836055236424,1879.2719493789502,3098.395636370612,5108.390790727851,8422.31255572039,16875.864091462023
68,1.9625500387377859,3.2356979936797887,5.33476410774072,8.795539058598296,14.501392333182832,23.908753994482417,39.418871266633005,64.99073152427722,107.1516014624183,176.66312452064685,291.26825114548245,480.2201611431074,791.7491942955611,1305.3737376945535,2152.1974475499565,3548.3737105215414,5850.279212929034,9645.479777889106,15902.707675910871,26219.132406996512,52535.51351475426
69,1.396945046725184,2.3031730125346503,3.797290335867891,6.260673347768474,10.322105317369457,17.018274595151297,28.058391315637035,46.26046658371212,76.27061524906591,125.74898569049932,207.3250274768622,341.82118274953433,563.5678547749449,929.1663096501258,1531.9362587378835,2525.735895137506,4164.23449448344,6865.661987236915,11319.5629557926,18662.804220241884,37394.83016127779
70,1.3785844633944382,2.2729015282547564,3.747381095839876,6.1783869221297385,10.186437937129192,16.794596899608855,27.689609141215172,45.652447568486096,75.26816136567301,124.09621865005319,204.60007530176514,337.3284961368142,556.1606667939479,916.9539212698043,1511.8014342491779,2492.539181721201,4109.502366956555,6775.423964392654,11170.785608103899,18417.51184250903,36903.33559824697
71,1.5205449823655652,2.506954855482171,4.133269794917923,6.814609828422797,11.235392175640786,18.52403006463353,30.540962386644804,50.353534314506,83.01894307924104,136.87509732576754,225.66888439010677,372.0650898290768,613.4316276860592,1011.3777726860484,1667.4800465405046,2749.20982119896,4532.680709827672,7473.127099583819,12321.10360772742,20314.06559655681,40703.477564448345
72,1.3611791075103872,2.244204947784635,3.7000684332223734,6.100381528898763,10.057828786079721,16.582556256666873,27.340013222943707,45.07606134188248,74.31786113373319,122.52943844410395,202.0168914497046,333.0695459737896,549.1388450693336,905.3768944333715,1492.7141438525027,2461.069560044158,4057.6177323167567,6689.880663639525,11029.748548586238,18184.981042524934,36437.411524347175
73,0.32021447555482146,0.527944417033239,0.8704331901099284,1.435101715257333,2.3660827235626622,3.901010914573253,6.431679672089241,10.604047081701289,17.483117979103792,28.82478849030341,47.52404190738668,78.35389876234086,129.18373953173645,212.98797919452463,351.15781170138735,578.9613535245012,954.5458984690216,1573.7801266652004,2594.7247702376467,4277.977920302649,8571.823177028324
74,1.0614886576998122,1.7500989285562627,2.8854253293398266,4.7572621154987065,7.843399240117366,12.931579161772646,21.320569627753308,35.15167664871435,57.9553169914997,95.55216387403664,157.53888504052293,259.73771072865014,428.2350884812154,706.040299239028,1164.0636593266745,1919.2165155806092,3164.253092316287,5216.971379179706,8601.33168148592,14181.19849961056,28414.996113023863
75,1.214567367159794,2.002483052934296,3.3015364035887886,5.443313294586721,8.97450641186835,14.796459615279781,24.395237698762866,40.22094729772963,66.31313133746454,109.33187016278964,180.25777990278567,297.19483593485415,489.9914475479435,807.8593220333292,1331.934847969534,2195.989315033755,3620.574293925745,5969.317850544547,9841.741311760934,16226.288241425433,32512.76098572256
76,2.129311161655737,3.510640604160467,5.788067837861979,9.542910560536805,15.733599625543556,25.940320367309138,42.76835795835108,70.51310147883885,116.25645027118077,191.67448241815762,316.0177962132055,521.0252625364063,859.0254329157498,1416.2935033203685,2335.0732244783126,3849.884893839109,6347.387114218536,10465.072148578472,17253.987050769818,28447.01545498416,56999.54299368434
77,1.2771874737062847,2.105726154570943,3.471755501310116,5.723957141679211,9.437209892061027,15.559328685100132,25.652996160935434,42.29464042771562,69.73207330977705,114.96875251583157,189.55142773867678,312.5174708042818,515.2542015803454,849.5105619629913,1400.606133192551,2309.20912366723,3807.242200684279,6277.081198974299,10349.15729065885,17062.87575892793,34189.03898568747
78,2.411006859612086,3.9750782932457778,6.553796134771705,10.805383091228673,17.81506494056919,29.3720765064155,48.42636730075144,79.84158183147322,131.6365142518731,217.03192104784742,357.8251446524421,589.9539271797357,972.6695884741381,1603.6610398801827,2643.990067443182,4359.202663712711,7187.110154954636,11849.541387336747,19536.590933340005,32210.393028759558,64540.25678692249
