,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42
0,1.416411692374872,2.3352680852864514,3.850206164998293,6.34791680081242,10.465945454132392,17.255426888212867,28.449389345602796,46.90511335251715,77.3334580888849,127.50131728792175,210.2141338548485,346.5845138882333,571.4212601426993,942.1143861273931,1553.2840278405731,2560.9324161391073,4222.263747313362,6961.336050700571,11477.302819279701,18922.873288409904,31198.543693359756,52215.083925208506
1,1.2114805426516202,1.9973937397087598,3.2931455446206033,5.429479106926695,8.951697692410487,14.75885439435208,24.333237171130296,40.11872570902745,66.14459642984812,109.05400307574699,179.79965452595061,296.4395148814246,488.74613366095355,805.8061465391281,1328.5497338597231,2190.408205397149,3611.3725997537854,5954.146821636825,9816.728513702645,16185.049109227479,26684.634733705174,44660.43209672417
2,0.8617571157062827,1.4207972868419316,2.34249870816896,3.862127446745112,6.367571671602475,10.49835085767685,17.308854366322137,28.537476365201307,47.05034429540165,77.57290343357923,127.89609592088968,210.86501378423858,347.65763347250413,573.1905352272909,945.0314275930698,1558.0934161525731,2568.8617569481758,4235.337020167931,6982.890233733342,11512.839659318526,18981.463632475465,31768.10835577536
3,2.062293621664305,3.400147360466723,5.60589527671547,9.242558784036435,15.238403262934847,25.123879591102686,41.42227468435358,68.29378535286548,112.59741656787902,185.64175572131631,306.0715113877999,504.6266111803128,831.9886276141567,1371.7173473278472,2261.579567927405,3728.7143390220444,6147.610643109363,10135.696431275313,16710.93829959994,27551.67942790363,45425.0399162888,76025.09574958021
4,3.1843528058264776,5.250110204378876,8.655968367477954,14.27127916596605,23.529361521023947,38.79335882569894,63.95943585782216,105.45128236075519,173.85977225075484,286.6463046288539,472.5998596091027,779.1854410673236,1284.6596105073638,2118.0456254525097,3492.0668749963284,5757.444935512793,9492.421930063261,15650.35794655305,25803.078040548316,42542.083614979885,70140.03815590769,117389.06837525441
5,1.3487286716057612,2.2236776492792,3.666224639546474,6.044582546384305,9.965831816724597,16.430878896450878,27.089939532871256,44.663759529817,73.63809036623299,121.40868592052867,200.1690829248983,330.02302475476415,544.1159807339033,897.0955911637036,1479.0605830026523,2438.5586438501887,4020.503505964826,6628.689649207567,10928.86162151665,18018.64661993,29707.72595150314,49719.993953276
6,1.408428333874469,2.3221057523151116,3.8285051466564166,6.312137870276382,10.40695597031458,17.15816967149433,28.289039303669906,46.64074082762487,76.89758148370548,126.78267825755985,209.02929839953774,344.63105047077966,568.2005434548083,936.8043220171719,1544.5292121933048,2546.4981653604364,4198.465691027945,6922.0996891012155,11412.612995326075,18816.21779965979,31022.698520420618,51920.78267342491
7,1.8430427001325147,3.038663702516649,5.009909480842774,8.25994432534656,13.61834590399548,22.4528565636658,37.018502204488776,61.03319199399092,100.6267218591993,165.90541673006115,273.5317894871791,450.97767954010817,743.5364928686521,1225.8844313341183,2021.1417373604074,3332.299373485397,5494.0328574051155,9058.12883392739,14934.329681235904,24622.54700909804,40595.71699270549,67942.5549670573
8,0.9915804001597469,1.63483969735243,2.6953949832095265,4.443955041755251,7.326843203376084,12.079922236488997,19.91642473969996,32.836633104636704,54.1384554577816,89.25922307608091,147.16357969167936,242.63172411000684,400.0320844867493,659.5414066557183,1087.3999460605817,1792.819420827974,2955.8595136428175,4873.388453343486,8034.859203410488,13247.243275741172,21841.011766850388,36553.95821120631
9,0.8585612888598853,1.4155282591428981,2.3338115501255983,3.847804744497081,6.343957527752133,10.459417716421425,17.244664468199286,28.43164511480202,46.87585806176358,77.28522426873687,127.42179316267637,210.08302073802056,346.3683449036599,571.0648577397625,941.5267779047422,1552.3152256650758,2559.335131385235,4219.630269964235,6956.99418057909,11470.144285655926,18911.070861757424,31650.296304453404
