,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=41
0,2.26357926426531,3.732011280909318,6.153046381327106,10.144658448496916,16.725714168021778,27.576040716463417,45.46520489091906,74.95945038038633,123.58724028211542,203.7609118402172,335.94494948815236,553.8795840052987,913.1930515558889,1505.6008083555334,2482.316077918652,4092.647318264738,6747.634687095991,11124.968835527381,18341.9727550071,30240.800627777575,49858.65123801181,74566.55085867648
1,2.511007596576985,4.139951635365357,6.825626320895423,11.253555301109158,18.553975995935843,30.59033488055405,50.43493579540109,83.15315143225979,137.09636949209417,226.03370051734592,372.66656993795465,614.4233007354674,1013.0127651361809,1670.1756933704892,2753.654191465738,4540.008237621469,7485.208150519282,12341.021893376947,20346.905297783604,33546.37555737169,55308.62293631984,82717.304674304
2,2.0289653118731272,3.345198267197357,5.515299537836679,9.093191662312638,14.992138512205576,24.7178576583522,40.752857687456164,67.19010331111295,110.77775250955122,182.6416368828238,301.12515164414543,496.4714426584077,818.5430278059789,1349.5493009267675,2225.0306382961226,3668.4553413176727,6048.260351842924,9971.895492813986,16440.87620819858,27106.42231340034,44690.93504067694,66837.92677672335
3,0.9453148038362889,1.5585606245922887,2.569632053440568,4.236607024379567,6.984984116691195,11.516291888689251,18.987155396470182,31.304526972244126,51.61243948833754,85.0945268171318,140.2971563835464,231.3109059482604,381.3672107817521,628.7682323633416,1036.6635590377914,1709.1692603450672,2817.9437147573103,4646.003742155291,7659.965193442567,12629.147547249268,20821.94419195681,31140.44447681227
4,0.6518300906037553,1.0746861352606207,1.7718578905302336,2.921299792774642,4.816409106438504,7.940916142177668,13.092357352452273,21.585648050591974,35.58871708285196,58.675874851417035,96.74016294445727,159.4975643774968,262.96702701399926,433.5593309306876,714.8184910158236,1178.536450827377,1943.0781147742055,3203.5942184595847,5281.833930665512,8708.271949792681,14357.513194662244,21472.50700230907
5,1.9047730927435709,3.1404399138634265,5.177710085341338,8.53660075121914,14.07447523800727,23.20488669884083,38.258390284559674,63.07742184489036,103.99708709658097,171.46220958695798,282.6933920672163,466.08260858751544,768.4403106815082,1266.9438854838158,2088.8373327802933,3443.9105415868726,5678.048564301893,9361.519444031326,15434.536233444593,25447.248191467264,41955.41937405043,62746.8019064102
6,1.0544925425899747,1.738564284762511,2.866407916767021,4.725907702876425,7.791704553096607,12.846349031699335,21.180048899397047,34.919997134899056,57.57334204908601,94.92239366160588,156.5005694956374,258.0258178040993,425.4126542033456,701.3868918099447,1156.3914875171367,1906.5672427257584,3143.39796710156,5182.587090635008,8544.641573584528,14087.732312874878,23226.743920162717,34736.9641737088
7,1.5393623826861993,2.537979503650059,4.184420792268111,6.898943565771122,11.374435002244693,18.75327293039398,30.91891997558033,50.97668103080595,84.04633832517274,138.56898572114667,228.4616342177591,376.6695558736818,621.0231087939993,1023.8940090648101,1688.1158316873234,2783.2324791081032,4588.774589608307,7565.610272334278,12473.582581823013,20565.460924482948,33906.71286794247,50709.48705468236
8,0.9520563077645027,1.5696754855152815,2.5879573610651914,4.266820348852456,7.034797467408123,11.59842021958148,19.122562122539318,31.527774921710257,51.98051313126191,85.70137766140569,141.29768427864323,232.9604975708315,384.08692757784934,633.252287295351,1044.0565157831895,1721.3581853845453,2838.0398547368236,4679.1366755985855,7714.592165571108,12719.212198151767,20970.435697638193,31362.522273454142
9,1.8088591873886528,2.982304617948515,4.916989059318154,8.10674444989624,13.365762010671869,22.036416126106957,36.33190799710665,59.90118951994059,98.76036530174892,162.8283149750827,268.4585063716344,442.6132497552299,729.7458795650365,1203.1475538444465,1983.6549638138426,3270.4941325692976,5392.13324206609,8890.124770642024,14657.337808533297,24165.86461676178,39842.77501850799,59587.217784650114
10,1.0259354363095885,1.6914815762084023,2.788781653691793,4.597923631779165,7.5806944927678765,12.498452256903677,20.60646408678379,33.97431565379323,56.01417687587867,92.35176487600586,152.26231913774083,251.0381242884843,413.8918952710127,682.3923715035976,1125.0748178613203,1854.9347833367315,3058.2704330482566,5042.23551451909,8313.24094466591,13706.217173923484,22597.73179547913,33796.23947656391
11,0.3719216404904543,0.6131951197101975,1.010987836955535,1.6668371512074647,2.7481498659885304,4.530933139126084,7.470245842596133,12.316353218045375,20.306233528044164,33.4793191454856,55.198065603711505,91.00622486232446,150.04389869660804,247.38056731983266,407.8616032980051,672.4501008591733,1108.6827847707925,1827.9088897103854,3013.712267366856,4968.77151897679,8192.119292584575,12251.79712453025
12,0.9380863111571093,1.5466428549570415,2.549982973143746,4.204211167744624,6.931572378774574,11.428230820281332,18.84196723986561,31.065152170195862,51.21777716052978,84.44383864253113,139.22435294948758,229.5421521072444,378.4510287014369,623.9602609382798,1028.7365542803625,1696.0998389885162,2796.3958817709045,4610.477371573172,7601.392110592962,12532.576859664441,20662.726045209976,30902.324356387973
13,1.3720519719221764,2.2621312706137293,3.729623942975942,6.149110326496033,10.138168991174108,16.715014861698478,27.558400542547,45.436121160964404,74.91149941617905,123.5081825074754,203.63056760555503,335.7300481759613,553.525271640794,912.6088892240956,1504.6376874935295,2480.7281600672604,4090.0292843269644,6743.318278855335,11117.852281448024,18330.239540922037,30221.455828141592,45197.96799705999
14,1.2719267492656592,2.097052686286418,3.4574553696586787,5.700380210451648,9.398338104048229,15.49523994137304,25.547331685939774,42.12042916023333,69.44484748748366,114.49519719312109,188.77066700527106,311.2302139757886,513.1318738663493,846.0114351175296,1394.8370483336248,2299.6975107478634,3791.5602021455734,6251.225954416351,10306.529198997168,16992.593917476017,28016.051036107572,41899.65517660376
15,0.8456085679032752,1.3941728325881892,2.2986024041200928,3.7897546765546783,6.248249145970009,10.301621271593046,16.984502113169494,28.002709906229537,46.16866345963847,76.11925748569105,125.49943892653845,206.91359441908105,341.142844315702,562.449463770346,927.3223946118895,1528.8961567929741,2520.723614395906,4155.970640609988,6852.037195577783,11297.099471975527,18625.76819665807,27855.933865679675
16,1.9006960478236945,3.1337180031821443,5.16662752822155,8.518328703562394,14.04434972437623,23.155218123726684,38.176500648283856,62.94240865971244,103.7744879863528,171.09520569908778,282.0883049508537,465.0849885881354,766.795513368473,1264.2320731678087,2084.366310132779,3436.539071446091,5665.895064684262,9341.481710698175,15401.49959628192,25392.77998506497,41865.61648357896,62612.49639205336
17,0.572138963544129,0.9432976789913817,1.5552349479549008,2.5641489396290824,4.227566898008917,6.970079468053998,11.49171827744878,18.94664036092043,31.23772897134984,51.50230820342115,84.91295102512002,139.997788513011,230.8173317723456,380.55344453925073,627.4265586499573,1034.4515130482007,1705.5222130702068,2811.9307503398936,4636.090039820412,7643.620261531601,12602.19931033962,18847.331656039743
18,0.8836649516401301,1.4569172019412577,2.402050380489105,3.960311555605057,6.529449900324602,10.765242936634177,17.748885013880304,29.262964253590635,48.246471608625,79.54498397735775,131.1475070609492,216.22568449065204,356.4958852913759,587.7623489968787,969.0562869076513,1597.7037127300475,2634.1680954541994,4343.008969574322,7160.411266977457,11805.522362824904,19464.015831311943,29109.582597234195
19,1.0703853921394,1.7647671638666014,2.9096091608994796,4.797134512998013,7.909137709988393,13.039963575352218,21.49926531583474,35.44629603063702,58.44106223323563,96.35302238622799,158.85927750438884,261.9146698694989,431.82428732216897,711.9578877128698,1173.820113314762,1935.3021887973787,3190.773883902215,5260.696772383122,8673.422667330167,14300.056441397704,23576.80722714089,35260.50447685336
20,0.7780491487842662,1.2827861812505097,2.114956862787563,3.486974366290512,5.7490488080883235,9.478579056186824,15.62753490594555,25.76544920803742,42.480044158428605,70.03775238426906,115.47273210795417,190.38234961221454,313.8874293714715,517.5128814100465,853.2344954419337,1406.7458615299677,2319.33182437348,3823.931712655665,6304.597552359202,10394.52408777693,17137.672962319873,25630.39975638044
21,1.0749615234343217,1.772311928870091,2.922048375443341,4.81764331060735,7.94295100084327,13.095712267216948,21.59117936992565,35.59783668669225,58.69091053624962,96.7649525978558,159.53843560634925,263.034412278368,433.6704304493737,715.0016631554483,1178.838450630145,1943.5760282727708,3204.4151390356274,5283.187399880588,8710.503443276553,14361.19230543453,23677.603226580504,35411.25083344318
22,0.8938957163182986,1.4737848812815024,2.4298604822047394,4.006162661843889,6.605045594465622,10.889879165537941,17.954375415573715,29.601760649786627,48.805052433469925,80.46592806468311,132.66588716684825,218.72907006825494,360.62327034193265,594.5672565220832,980.2756826896044,1616.2013692001822,2664.6655751345156,4393.290813025995,7243.312011806202,11942.2025841808,19689.363419545763,29446.603194095365
23,0.4679041870803901,0.771443585889005,1.27189544920022,2.0970010812027766,3.457370287259629,5.700239933290807,9.398106826109302,15.494858628516171,25.54670300732173,42.11939264442372,69.4431385618207,114.49237965103276,188.76602166370057,311.22255510233384,513.1192465187809,845.9906161409801,1394.802723644117,2299.640918902143,3791.466897965697,6251.072121830516,10306.27557194078,15413.642417441804
24,0.3554421000885745,0.5860249509182816,0.9661918017398134,1.5929809751042232,2.626381617474553,4.330171237705459,7.139245425377812,11.770625789566958,19.40648110870744,31.995878193361253,52.752284952116206,86.97381427857204,143.39557759498294,236.41933890513627,389.78959285769633,642.6543928419338,1059.5579671871915,1746.9157580410647,2880.1771684030796,4748.6093609300515,7829.133259609919,11708.930123183492
25,1.334625433362858,2.2004253404023832,3.6278880633084802,5.981376217694863,9.861622198171597,16.259066281731563,26.80666842040948,44.19672442132744,72.86807964870188,120.13915287186644,198.07597678370223,326.57207613793844,538.4263283452327,887.7149402476299,1463.5945043043291,2413.059390925931,3978.4623452816163,6559.375493344202,10814.581898384022,17830.23120959088,29397.08145674873,43965.067548200444
26,1.4055379328782094,2.3173402867118744,3.820648222151588,6.299183991722997,10.385598635205733,17.122957378814917,28.230984047739295,46.545023892295724,76.7397709364611,126.52249265157837,208.60032485662356,343.9237926660161,567.0344724682255,934.8817959784348,1541.3595026197463,2541.2721977645647,4189.849527092605,6907.894036349312,11389.191833470004,18777.60283192241,30959.033201744704,46301.058421196634
27,1.1056014462909058,1.822828621416414,3.005336320969725,4.954961917989659,8.169351109697466,13.468982942373662,22.20659867178509,36.61249158006745,60.36379364137667,99.5230705566738,164.08580335214972,270.53175420656197,446.031457560113,735.3815514806114,1212.439206006349,1998.974308373123,3295.751461797369,5433.775538005456,8958.781309718113,14770.533304880846,24352.49243933816,36420.587419119736
28,1.3845075058687006,2.2826669743694117,3.7634815945668434,6.204932156849842,10.230203630247896,16.866754328780434,27.80857662952922,45.848591796991656,75.591548527335,124.62939394215682,205.47913274686894,338.777816844725,558.5501926731802,920.8935834137955,1518.2968390253611,2503.2482937374853,4127.158707728104,6804.534348985433,11218.78051837996,18496.642071966493,30495.807220572926,45608.27667065989
29,1.8657527013296797,3.0761061645480012,5.071641664421286,8.361723489499063,13.786151376847922,22.729521016097436,37.47464477205943,61.78524394761444,101.86664591181199,167.94970588965415,276.90225250805577,456.53463361472825,752.6983612517686,1240.9897986167293,2046.0462777009307,3373.3600188817245,5561.730416858726,9169.743240173322,15118.350726930074,24925.946421390385,41095.938057271385,61461.39695203485
30,0.7958660372927421,1.3121612643121332,2.163388187059823,3.5668241207863245,5.880698796785783,9.695633192839779,15.985396677938725,26.355463523492467,43.45281331033663,71.6415775765017,118.11699281687231,194.7419984882767,321.0752752062219,529.3636357283123,872.7730861602832,1438.959551646827,2372.443220476851,3911.4976011279045,6448.9692952709765,10632.552851203627,17530.116047619667,26217.32151524343
31,2.168943313576818,3.575982976036324,5.895799196251652,9.72052954263541,16.026443819409273,26.423138818736344,43.564391009105854,71.82553810179903,118.42029244789913,195.24205504134545,321.8997290818243,530.7229303697236,875.0141841487106,1442.6544975700656,2378.535156414572,3921.5415054880536,6465.528894030417,10659.855013912487,17575.129704013816,28976.490178316566,47774.15570721675,71449.06496300489
32,1.2136068412460908,2.000899413429323,3.2989254234518115,5.439008516097461,8.967409032007605,14.784758014137008,24.375945020057628,40.189139047979566,66.2606883995175,109.24540637549968,180.115225217538,296.9598029930498,489.6039437374773,807.2204362585192,1330.881503403034,2194.252643441644,3617.7110065316288,5964.5970877135915,9833.958089667927,16213.455877606773,26731.46957696402,39978.48791020277
33,2.3135950503386415,3.814473371279435,6.289003383746684,10.368813650286622,17.09528361715082,28.18535772824338,46.46979880883979,76.61574574127691,126.31800967417738,208.26318942227928,343.36795030430324,566.1180433433217,933.3708597871083,1538.8683899824289,2537.1650473716345,4183.077980877837,6896.7296440697155,11370.78486244419,18747.254867263662,30908.997866889844,50960.322239158195,76214.16475710178
34,1.9436596957077814,3.2045530833157185,5.283414831549601,8.71087841470706,14.361810528807949,23.67862250460709,39.039448584217396,64.36516927719319,106.12022367950472,174.96267003182945,288.4646756599182,475.59784660604146,784.1282859984245,1292.8089840830653,2131.481671009626,3514.21916910042,5793.967893997087,9552.638108584926,15749.6376409222,25966.762584403543,42811.9538041192,64027.79961806258
35,1.9984818019613075,3.2949394560001823,5.432436766775684,8.956574049115044,14.76689414737394,24.34649248294872,40.14058002357186,66.18062810309162,109.11340926184583,179.89759876858457,296.6009976375897,489.01237371589565,806.2451021808339,1329.273449363112,2191.6014105415475,3613.3398624556007,5957.390289498307,9822.076088156644,16193.86576897652,26699.170948169536,44019.4910522996,65833.74272711713
36,1.830091013922378,3.0173099819704863,4.974703147569813,8.201898894815933,13.522645168012723,22.295072724629506,36.75836063289658,60.60429105151204,99.9195837523144,164.7395430919185,271.6095888210243,447.8085064152765,738.3114097272089,1217.2697256176432,2006.938488804762,3308.882175478648,5455.42442495126,8994.474290112646,14829.381080871293,24449.51601934652,40310.43711941363,60286.634013652634
37,1.7244510368295394,2.8431391047012666,4.687543917479608,7.728453364088347,12.742065450984075,21.008114341687477,34.63652497243509,57.10597546518,94.15183643350755,155.23013540337726,255.93122609316393,421.9592562960913,695.6932012240839,1147.0041787394034,1891.0901870692899,3117.8806162329442,5140.516091486115,8475.278222408046,13973.37148038346,23038.19478309888,37983.56177742226,56806.654828051505
38,0.7964737069567078,1.3131631422127354,2.1650400044652054,3.5695475072779153,5.885188902022645,9.703036124851527,15.997602049412299,26.375586779057997,43.48599094982299,71.69627825643416,118.20717899139817,194.89069035254298,321.3204266456207,529.7678221209844,873.4394768632081,1440.0582441732981,2374.254658215214,3914.4841570575904,6453.893293558456,10640.671151916986,17543.50086268783,26237.33929488087
39,1.1066617559933882,1.8245767765764183,3.0082185415665426,4.959713896394474,8.177185797571347,13.481900158920732,22.22789556146437,36.64760421508112,60.42168458959405,99.6185165943816,164.24316726472514,270.7912034364692,446.45921702412323,736.0868076076931,1213.6019767843518,2000.8913932877374,3298.9122004738038,5438.986715092572,8967.373088226877,14784.698752861323,24375.847314732415,36455.5160114639
40,1.0028537330448863,1.6534262810718592,2.7260390791373825,4.4944786145328885,7.410142492486042,12.217259546278557,20.142855683610637,33.209954618206204,54.75395857801368,90.27401616259219,148.8366906387705,245.39021771671548,404.5800715712216,667.0397697007426,1099.7626567083473,1813.202084836462,2989.464845347252,4928.79427853334,8126.207965921683,13397.851923545904,22089.323448037387,33035.884834888304
