,t=0,t=2,t=3
0,0.287394384861355,0.3832353003373854,0.4617629671224259
1,1.8631273826556747,4.2932828874883615,8.708311356796296
2,1.367631201254143,2.731175887286494,4.698336997445087
3,0.6001431029021859,0.9230635806664943,1.2425888818540431
4,1.5373555886509471,3.22882965683539,5.869387250798318
5,0.8132636751346002,1.3556127179827682,1.955378083686347
6,0.9620627501886733,1.6887035589362085,2.5536549327445672
7,0.878179727228278,1.4977567387621527,2.205505794459124
8,0.8414970901946894,1.4168339452854792,2.062157465702477
9,0.7106793980490613,1.1409050571565271,1.5923577318095885
10,1.1116081155409767,2.0497599342089803,3.249753957719671
11,0.8910463974162605,1.5265116119736524,2.2570457656357705
12,0.7287022336112465,1.1777508275726207,1.6533782044342837
13,0.9088462332442466,1.5666095862189373,2.329443602825146
14,2.5094458064829506,6.879362265423121,17.726427506005788
15,0.5634131164720275,0.853773862480096,1.1353485002503072
16,2.143714432251745,5.333807788766637,11.952890911251483
17,1.0173529041352976,1.8190892043931004,2.799338965709559
18,0.8435783981104787,1.4213835694758057,2.0701502053545524
19,1.369253458823487,2.73575572862906,4.708674421702779
20,1.711483693459418,3.7793669961413645,7.27949272458833
21,1.0902253234277814,1.9964944292480518,3.1439581146527695
22,1.0482444714056456,1.8935180971181087,2.9424709335728214
23,1.1976217463139023,2.2696336569626423,3.6978426069508967
24,0.9860506731624114,1.7448279268379863,2.65861963410952
25,1.1821131037771029,2.229321305413105,3.614315886015342
26,0.8221926886006885,1.3748746513928025,1.988818481950171
27,0.8115964150544962,1.3520262633567002,1.9491674668845975
28,1.0377425617892924,1.8680875769448442,2.8933304689029558
29,0.8734073048694337,1.4871401773321147,2.1865565890989775
30,1.1801309517629022,2.224190287598917,3.6037287434195475
31,1.8781477903996955,4.345989152448105,8.861164467412328
32,0.9929112648046703,1.7610046160931787,2.6890952309262404
33,1.1449977757375365,2.1340418369108365,3.4193491014335224
34,1.1537803392663009,2.1564357892102364,3.4648635443409583
