,t=0,t=2
0,2.9002628188527733,21.1985376684469
1,0.9447708731713191,2.303958833387006
2,0.7837565737593992,1.7333071950879864
3,0.5478972784585538,1.0391435308871917
4,2.0162429240234596,8.95055439303314
5,0.7029147438334866,1.4772921750418302
6,1.1725872855396742,3.264347751320403
7,0.77533789066935,1.7057280427833845
8,1.873144559507087,7.687905116771823
9,2.478342738915239,14.217088756948188
10,1.1857699743722883,3.325926321966324
11,0.8903279868472027,2.101601285646337
12,0.8754533693327914,2.04801830793402
13,1.6433984740941852,5.947070494893273
14,3.1958169148143014,27.88170015104451
15,1.1980028997235583,3.3836915812940904
16,0.9315683032021903,2.253975598109924
17,2.6356444646294133,16.529153468514767
18,2.310818896538293,12.070144876443296
19,3.195730378667007,27.879470246018716
20,0.7095203655777971,1.4974821328205188
21,0.6433905806015764,1.3010560926196948
22,1.705054190487332,6.38246245420453
23,1.5761424684577965,5.496678807240186
24,0.754365538964435,1.6379615948332924
25,1.1690967697318393,3.248158813762712
26,1.8091223112107986,7.169324854661139
27,0.928062811254283,2.2408030478420073
28,0.8071962206739075,1.8112425299467285
29,1.291410569591592,3.8451285396551858
30,1.1249150138546498,3.0473775904432374
31,1.319582326945867,3.9915970041934887
32,0.7544900196356876,1.6383598947212792
33,0.6767262690893732,1.3984985711629427
34,1.1842229961683597,3.318664163367058
35,0.7107411544217218,1.5012274574018392
36,1.069971839519045,2.8081240791352697
37,1.6624284156036213,6.0791042057895375
38,1.5545314186947052,5.357182215402772
39,0.7483050223440539,1.6186262014472437
40,0.7631662388450772,1.6662363502825652
41,0.835782973732215,1.9086071062352716
42,1.528182736120527,5.190441015637394
43,1.1551928514983947,3.1841506933162114
44,0.5198399743929105,0.9669163620314074
45,0.6506375356684296,1.321969999635219
46,1.7950875817776013,7.059242286615038
47,1.5219184649946425,5.151330920757547
48,1.0464720068203295,2.709224040309094
49,0.7177506348454361,1.5228170362212257
50,0.7489160927776985,1.6205707479595743
51,0.9770844209151933,2.4288015481843814
52,1.7313286141101745,6.574819363567297
53,1.0620106569501548,2.7743921640232463
54,0.9492698613220854,2.321126381642862
55,0.3598535845120457,0.5944512355616225
56,0.7977358409729868,1.7795830782446977
57,1.628457314794546,5.844846012501355
58,1.0979270394428415,2.9284355570814187
59,1.4620373137014426,4.787539423222679
60,0.8172848840298848,1.845311303273116
61,1.6504419908955592,5.995698899857428
62,1.7220267651990684,6.506244260669955
63,0.4576970261034177,0.814372403271678
64,1.5370874552066176,5.246386408184664
65,0.7260660584871413,1.5486169299183725
66,1.0127481455743679,2.5707964324855412
67,1.0709389698321625,2.812237787133723
68,1.163191247467778,3.220878994597374
69,0.5269215940018098,0.9849475567534789
70,0.5149719286072489,0.9545988463712903
71,1.0453564555774828,2.7045793792943345
72,0.5989862009871765,1.176133624226007
73,1.1068653920823242,2.967522347784961
74,1.4585826941933087,4.767098142570042
75,0.581766610108739,1.1291637065350821
76,0.548821258489822,1.0415580705216159
77,0.2713400391256637,0.41637123467382237
78,1.3212825070860459,4.00054798202303
79,1.1119070937770834,2.989702864297885
80,0.7794294247037918,1.7191046149816218
81,1.3767026357812422,4.299419966835745
82,1.6819064698462662,6.216405971065383
83,1.436039694213115,4.635140742377718
84,0.766247256278235,1.676190365810156
85,1.1581462818287003,3.197683418489633
86,0.7500819422389716,1.624283821452226
87,0.7924823853350581,1.7621218452861056
88,0.8417113670037258,1.9291212022086837
89,0.5737996691469236,1.1077077062994234
90,1.0820718972409493,2.859841588265006
91,1.9222303424370921,8.104388892293782
92,0.8411127348264666,1.92704468521269
93,1.0961015804782943,2.920490034364946
94,0.8273152466389003,1.8794989824157962
95,2.1072678479435454,9.834682164816948
96,1.4878664075115808,4.942244432337755
97,1.103911400002977,2.9545713247313032
98,1.461019058313792,4.781508220439521
99,1.4090048665872008,4.480120062455428
100,1.395673013054128,4.404950148991251
101,1.1473037140395466,3.148169976699087
102,1.2369955529651904,3.571885390493007
103,2.095953880423408,9.721142269856832
104,0.5901950795687914,1.1520520761981912
105,2.0751829640027166,9.515438844113705
106,1.1366075448812665,3.0997744931595848
107,0.8122034901888153,1.8281120685359893
108,3.2130236028291477,28.328627633062258
109,1.6244358225498372,5.817545995247827
110,1.4079184663419124,4.473963207540987
111,1.0106937063378814,2.562495045391522
112,0.637763182815255,1.284918572546442
113,2.38066497197208,12.928758752690902
114,0.9335604814685845,2.2614800138725752
115,1.6255799379259757,5.8253036503689275
116,0.861141022147934,1.9971389204693628
117,0.966880837807937,2.3889925493658097
118,0.41256560506962103,0.7098894187122929
119,0.5464918158242619,1.0354751982526187
120,0.6940942224735365,1.4505312615861579
121,1.1611437489313776,3.2114529862045145
122,0.6649873440565144,1.363822661366181
123,3.8338673025531684,50.50083240433316
124,1.5971530625473322,5.634706600185088
125,1.770343302412143,6.868223131311066
126,2.5251870980310174,14.873626450216904
127,1.3839658854102546,4.339627214393425
128,1.4348298576780782,4.628128565947197
129,0.37892591690390337,0.6354049069586861
130,1.1263795967234416,3.0539118698363596
131,1.0433639477697736,2.696294708505537
132,1.1272202669906715,3.0576662691733336
133,2.145428960068042,10.225565918031958
134,1.1312088628083,3.0755162482072236
135,0.6386618246057153,1.2874895799913189
136,1.0870143273293507,2.8811229929893227
137,1.3098356191095226,3.940529405981859
138,1.019222249651256,2.5970545954299094
139,1.090123463523671,2.894557281562337
140,1.8125852421545272,7.196682401332464
141,1.954855726840038,8.390651760811783
142,2.2618539188293765,11.49738545117662
143,1.2878778278131318,3.8270053226884237
144,0.6893440916783289,1.4362135050678309
145,0.969237820997653,2.3981563015188674
146,1.1934445436609555,3.362096035502112
147,1.140131576140991,3.115670096641651
148,1.912290460344716,8.018688923163726
149,1.0438125614214167,2.69815874698592
150,1.261298832190959,3.692371578174317
151,0.4187881951296612,0.7239838479196595
152,1.508221490515652,5.066519030939748
153,0.7030693292925189,1.477763202766914
154,1.452224355653306,4.729628333123118
155,0.935421297435568,2.2685016789441272
156,1.774084932843891,6.896858906333406
157,0.6283800552805765,1.2582093870461135
158,1.0535317449838562,2.738722740651268
159,2.312426548308254,12.089349384058126
160,1.1824553221989829,3.3103777005069035
161,1.9365149528840153,8.22878102895787
162,2.2488234403668512,11.348856651466184
163,1.6873877163053748,6.255441961321531
164,0.7923066671830826,1.7615392719137106
165,1.246780970471057,3.6200996790780517
166,1.1305947481844334,3.0727639369827315
167,1.1143672984530177,3.0005614088311905
168,0.810154348191853,1.821199047616234
169,2.2171600145880035,10.994571987389465
170,1.4927440872643203,4.97183356600405
171,0.5686187499445299,1.093847862781788
172,1.145493572035607,3.1399485924582926
173,1.050147082663534,2.724557456757888
174,0.41729072864051925,0.7205829623931514
175,0.7022580410231726,1.4752919556353459
176,1.3833602637590512,4.336265335288699
177,0.4295050380138273,0.7484907088655086
178,0.6230770014649097,1.2432235661032789
179,0.5484961478800779,1.0407082306072293
180,1.730910154918541,6.5717231215381045
181,0.6928836934130151,1.446876281163843
182,2.728068829014273,18.039860978371493
183,1.2378528708952465,3.5760935659167474
184,0.950251762105433,2.3248823434769426
185,1.3514271394636506,4.161390703858469
186,1.633408563595906,5.8785821936967215
187,0.8322787625366639,1.8965337873657104
