,t=0,t=2,t=4,t=6,t=8
0,1.9111449771312377,3.609438704835843,7.617006211258249,19.325973630895863,114.87676499560902
1,0.7568901104074939,1.2427599209577598,6.005482010845334,14.349373012815889,48.620253280625974
2,1.1581614789454542,3.5809920197818608,1.1553829442950663,2.012993544866297,24.576127191037738
3,1.8982872497623553,2.9382426379196596,2.6472088167906738,3.185342054854163,10.42363700357344
4,1.6024674137064607,0.7096323623134272,1.717444191367677,1.2360648728010717,140.91524181280056
5,0.45957691766049946,0.48484027746152486,0.7532865530798734,29.329691495143457,113.86219179850781
6,0.32601742637153064,1.4648383640284057,10.561929205530765,5.302989194582842,12.891888356676443
7,2.3847749037392063,1.0058893784497032,4.872426329188211,11.082530882644063,32.26502881709943
8,0.8748983843142303,4.685018015022811,3.2723930145530087,6.833266831612581,157.09543720684266
9,0.6275619293730119,2.4650426180960374,1.9074731364755262,3.6013108397834257,4.957731400244374
10,1.3773724850511622,1.7575657882322109,8.560788048311457,22.408616037425233,52.511399699752495
11,1.0264092160855252,1.1024395170088357,7.690154618720929,19.56057636870301,16.862751039847613
12,0.6807494157472108,3.943697065827361,2.1891096728879775,4.234281289405903,10.610316502776447
13,2.0608707118423903,2.0185565376106696,3.848676908597527,8.311229182716584,13.262192471262788
14,2.1395461100925925,4.121510831397759,9.032113141839222,23.99247998267071,14.462014803844385
15,1.4213179072891657,2.556291366914687,5.087199160377761,11.686202431489248,55.97235593478297
16,1.1118392243279527,1.9261405108550134,3.6426672094059054,7.775789202609464,71.06164264450832
17,2.0701817047824407,3.9646636560249506,8.616071959546831,22.592884699558056,29.394882231093572
18,0.9373005277836358,1.853840141843608,3.482976054964913,5.911559331609355,17.40322155033386
19,1.075350849085357,1.5844051617940849,2.8997486405569,15.389664538283155,217.71340657416994
20,1.04848698728035,3.0794713308257764,6.352638672429059,7.366123238412446,8.888154762891014
21,1.5726530396313743,1.800894955932237,12.538706773528133,36.65264926735387,78.91810672150748
22,1.668383110613785,2.8747506566745646,1.9297304750547986,3.6506304870810053,316.72803220931775
23,2.682037538716438,5.386123204200484,2.355821862668842,4.617772024257791,142.75572216479245
24,3.0084551387687113,6.177570778668266,10.523715787458956,29.192797212372408,25.764682914877604
25,0.6868788092811002,1.1136452243319994,2.595487756977811,5.1800124826420895,27.263576610342135
26,0.8006129020505827,1.324407629570072,2.229217635800831,4.325958007005133,20.15747164107236
27,0.8618991161621371,1.4401124387043835,3.366873409277711,7.071290197078507,67.7119250975995
28,1.4584162251477777,2.633758333560353,5.8507282999445165,13.891456121580687,21.19579033643207
29,2.378823060284129,4.671178951871574,14.862813572585717,45.847199217658364,34.277455157903184
30,2.117489679516729,4.071512646614368,4.388428588139779,7.533199248513218,85.6479509692168
31,0.767495674749729,1.2624944688524988,3.2282465058004908,15.86125978761899,5.051766862838029
32,1.2758627403078435,2.256455117877767,3.5483280439909737,9.749994287516957,15.015073689377461
33,1.0160246016582344,1.7372430117976572,6.508088179987586,6.722640672020204,13.420167002836688
34,2.3225474890937616,4.540722886861385,10.165061665840978,15.590018800327263,89.33528201905469
35,1.0903466277952727,1.883500202491346,6.418823154913465,8.676493563117694,103.37019824141245
36,0.8920666118217041,1.4975908935255924,3.9875448381137035,6.133775752239171,188.0948785347267
37,1.0161585116967469,1.7375048383610816,2.990625215471909,30.173334959690198,5.245598644122376
38,1.6974831146089402,3.142190385760101,4.84437917453201,6.724061787367856,100.37090515725669
39,1.6808034153604459,3.106213201661246,10.796329873927702,5.467408177597196,103.48868999365308
40,3.0318070528008225,6.235026031058518,2.71598782587533,2.1056260765857555,338.65450802394344
41,1.1889338470939235,2.080332418922679,3.22881457756687,18.026950252545213,43.59845408689558
42,0.959343833121396,1.6269798547050962,7.207712192283908,10.246530152777295,40.4450238691145
43,1.3715855932525842,2.453068794241909,4.570447234220502,38.10671212955142,366.6257507210458
44,2.4211019611972158,4.769656516959573,1.2014901993547245,46.55366138182306,793.8522007149497
45,2.169585533066226,4.189789772147844,15.973995374192548,11.004251188778044,82.59247810993234
46,1.825490917158976,3.4207205506929315,2.7869668059256987,6.389179575181191,24.030303801071113
47,1.3144576192347892,2.3353970456924698,5.184875746536988,16.704169276491452,28.12599335414209
48,0.47406814398048036,0.7346314460138904,2.246174669754788,24.61340930425791,18.134331974644095
49,3.1570681893851544,6.545077072084497,1.170554605939893,18.375373759711092,24.03728894002553
50,0.9096461012344758,1.5312410864500885,2.4125662594883828,18.38904727219526,228.1712515869793
51,1.4410940511564287,2.5975377276021194,12.916943347449578,12.208573237293962,80.47054128243694
52,0.7719627386140138,1.2708202147185796,15.035219539045018,23.542283108071597,481.65344473154096
53,2.602613783392397,5.196921861609868,3.0942427991940322,10.275126782133304,48.124216985652666
54,0.4643614837842067,0.717873933274936,6.783091936768028,27.916790070909492,3.434214599343839
55,0.8152848534993397,1.3519753619741073,9.21457580322083,3.086945091788011,3.9147782120165218
56,2.7367307234193405,5.517191298348336,7.318217426090469,6.425212276387241,16.265341705992945
57,0.9842264172939705,1.6752461022623248,7.322543062210314,8.267433551890955,22.00645179029777
58,1.7483630837442452,3.2523889340939984,5.270952944974623,1.4976130448639193,39.987117998918016
59,1.84529054143963,3.464179442144119,8.899020198727793,5.016536685356343,29.812364151016773
60,1.8460633600152292,3.4658777501898044,4.580868101134348,7.357802076764831,14.401005485659116
61,1.3166515512044572,2.3398980643246983,1.6718562339369243,6.486276286262283,28.314641230994553
62,0.9876992869491492,1.6819999937357553,4.443219790664154,9.898870945315759,2.1238844962239316
63,1.154427963272859,2.011082121599534,3.1334088849005814,55.51221632957627,33.82699893923792
64,0.6145622288786055,0.9824825165927018,0.8920782037210214,2.7697695099294553,21.800129470663713
65,0.993563981947627,2.2802832780542555,3.4797129899904866,15.707556734618409,11.690471551911049
66,1.2875357376504852,0.9053994589518539,9.457768757413948,9.086293168229302,10.41598091362737
67,0.5714431853119042,6.929063774224126,10.106670762792858,25.447677632587396,6.869979801306487
68,3.310500539991476,1.6934149991074567,2.526354826527281,1.6652485242871762,36.984617229497346
69,1.6880501821460736,0.5639417053320008,1.523101859037757,6.304758139890217,7.714238484784594
70,1.2227125632563416,4.280326630554877,17.156009913432122,7.854792082994472,40.14466109406467
71,0.37374006428309314,1.8523565478598891,6.457551838296947,5.042605576967566,157.9935121314053
72,2.209274663371282,4.5193851237567095,4.141817260338459,7.569505513683765,120.06325142011845
73,1.0745997623436148,1.4069303204005605,0.9790816313214681,19.081546710670054,3.8256345551281634
74,2.3133133697670942,2.091029302328627,3.060089224533259,24.078109090374213,22.70406328691988
75,0.8444011652661441,3.1218350073265824,4.35982665428696,9.69918713174209,58.00876800225783
76,1.194247051648255,2.1484897264501606,3.6732524439826784,9.672481516850494,7.4257019534597815
77,1.9548673696777712,0.612669896765449,2.5374086759316925,4.603118724153641,41.32997295148785
78,0.8522020126817488,1.6593690884631014,3.5624880303708317,8.740337546610995,664.2109003205777
79,0.40272741314234567,2.243993799220915,4.369686757590221,27.710565211026527,22.583642832925392
80,0.976053813523456,1.9358865097072386,1.5200209014137627,5.089124910413761,32.02669461333054
81,1.2697500130904549,1.9399209344819068,7.540549042018879,13.16957502974865,8.53530971710743
82,1.5245857668698575,1.4122461966038162,9.057351116158687,20.370044617300152,1330.2011499262471
83,1.6804242334261037,1.8899135057515664,2.349502018080348,15.583881686841856,81.38718978957192
84,1.1167408804961705,2.248291420541798,4.011683854751663,7.8316323466892666,16.152776274768964
85,1.1187687949320886,0.9037910672878647,7.9408122079644725,1.63454046446239,36.5874645285728
86,0.8472085206212342,3.5511957531490106,2.5571060678073825,6.450211553169578,172.68463425749843
87,1.0935841479004693,4.130973276272409,5.604222360463433,2.6060768547949276,27.220870003042126
88,1.8847994155319236,1.3213304478273724,6.4167989877245875,9.15578151502961,198.3186807208446
89,2.1437147148311326,3.706478772413375,3.6642932833261455,2.853436563934852,34.63371582976679
90,1.2718587865193685,1.421709052015677,0.9632490136795118,12.509969452735076,16.466827302994957
91,0.5705382651230987,2.7729034660746885,0.6293560239236631,8.595422983813172,62.56614222222836
92,0.7989723919748857,3.105396185965883,3.1188756884251485,6.261444053198151,121.28596844579522
93,0.5484011762648249,0.6038482466150282,1.44518152006211,1.009125757980951,80.42279959112895
94,0.39750138987449096,0.41258692809462455,4.16782172082434,5.761703589335203,29.68976319574318
95,0.28161619186579406,1.6866778864636185,1.5626186708257142,12.742483027692158,19.781976033861035
96,0.9901033989540032,0.8645668306151568,5.376126790080086,7.120073096299486,28.03735843545218
97,1.2283654134142117,2.1599308407447366,3.9568359479250232,42.42179146358158,21.350379632734406
98,0.5830061102328755,0.9259852858893407,3.042529401766109,11.63733141539613,55.52992139713818
