,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=44,t=46,t=48,t=50
0,2.1012294730735217,2.8885103836032764,3.800791294133166,4.838072204663066,6.000353115192893,7.2876340257227685,8.699914936252469,10.23719584678249,11.899476757312252,13.68675766784192,15.599038578371914,17.636319488901936,19.79860039943178,22.085881309961227,24.498162220490943,27.035443131020767,29.697724041550785,32.48500495207979,35.397285862611156,38.43456677314164,41.59684768367212,44.88412859420162,48.29640950473029,51.833690415259305,55.49597132579447,59.26400489426604
1,0.9863020425499487,1.5453657450468512,2.229429447543801,3.0384931500407655,3.972556852537706,5.0316205550345385,6.215684257531511,7.524747960028499,8.95881166252541,10.517875365022359,12.201939067519257,14.01100277001625,15.945066472513167,18.004130175009962,20.188193877506897,22.497257580003744,24.931321282500903,27.490384984997846,30.17444868749468,32.98351238999175,35.9175760924888,38.97663979498527,42.16070349748227,45.46976719997883,48.903830902475896,52.4447883489574
2,1.6016494492532454,2.29693089834392,3.117212347434586,4.062493796525222,5.132775245615898,6.328056694706463,7.648338143797047,9.093619592887604,10.66390104197789,12.359182491068358,14.179463940158884,16.124745389249302,18.195026838339395,20.390308287429857,22.710589736520063,25.155871185611186,27.726152634702334,30.421434083792995,33.241715532882566,36.18699698197347,39.257278431063945,42.45255988015363,45.772841329245,49.21812277833585,52.788404227425,56.46489833177054
3,0.5380561055608772,0.9673176444253048,1.5215791832896963,2.2008407221541098,3.005102261018542,3.9343637998830605,4.988625338747427,6.167886877611961,7.472148416476382,8.90140995534081,10.455671494205049,12.134933033069498,13.939194571934042,15.868456110798384,17.922717649663255,20.101979188527665,22.40624072739235,24.83550226625705,27.38976380512252,30.069025343987065,32.87328688285157,35.80254842171632,38.85680996058017,42.03607149944528,45.34033303831092,48.752137331981416
4,1.0446197721486106,1.6181529834346287,2.3166861947204342,3.140219406006241,4.088752617292145,5.162285828577892,6.3608190398638005,7.684352251149781,9.132885462435299,10.706418673721437,12.40495188500714,14.228485096293067,16.177018307579157,18.2505515188653,20.449084730151363,22.772617941437073,25.221151152722783,27.794684364009008,30.493217575294672,33.31675078658015,36.26528399786714,39.338817209153014,42.537350420439004,45.86088363172564,49.30941684301101,52.864771450738715
5,1.7035208787891385,2.4186158678115945,3.2587108568341114,4.22380584585664,5.313900834879064,6.528995823901545,7.869090812924119,9.334185801946614,10.924280790969084,12.639375779991504,14.479470769013906,16.444565758036152,18.534660747058293,20.749755736080676,23.08985072510288,25.554945714125065,28.14504070314753,30.86013569216971,33.70023068119287,36.665325670216376,39.755420659238744,42.97051564826197,46.31061063728416,49.77570562630629,53.36580061532966,57.0620091919106
6,0.7577969781631583,1.2555546541905676,1.8783123302179539,2.626070006245268,3.4988276822726636,4.496585358299978,5.619343034327339,6.867100710354745,8.239858386382117,9.737616062409579,11.360373738436795,13.108131414464077,14.980889090491548,16.978646766519187,19.101404442546393,21.349162118573403,23.72191979460092,26.219677470628124,28.842435146655507,31.590192822683296,34.46295049871082,37.460708174739004,40.58346585076619,43.831223526793174,47.203981202820195,50.683939152968335
7,0.7750594176458206,1.2777467123414143,1.905434007037012,2.6581213017326237,3.535808596428188,4.538495891123733,5.6661831858193885,6.9188704805149746,8.296557775210589,9.79924506990619,11.426932364601734,13.17961965929737,15.05730695399276,17.059994248688255,19.187681543383967,21.440368838079646,23.81805613277454,26.3207434274697,28.948430722165888,31.70111801686091,34.57880531155721,37.58149260625139,40.7091799009461,43.961867195641126,47.339554490336155,50.824417411058086
8,0.4656349567939775,0.8693222062603589,1.3980094557267566,2.0516967051931507,2.8303839546595917,3.734071204126082,4.762758453592599,5.916445703059068,7.1951329525255865,8.598820201991963,10.127507451458287,11.781194700924717,13.559881950391077,15.46356919985754,17.492256449324053,19.645943698790546,21.924630948256922,24.328318197723164,26.85700544718968,29.510692696655727,32.289379946121784,35.19306719558845,38.22175444505418,41.37544169451974,44.65412894398559,48.04048681970499
9,0.8896645537491858,1.4237747088956878,2.0828848640421853,2.8669950191887392,3.776105174335213,4.810215329481719,5.9693254846282375,7.253435639774642,8.66254579492117,10.196655950067592,11.855766105213702,13.639876260360106,15.548986415506597,17.583096570652675,19.742206725799125,22.026316880945515,24.435427036092353,26.969537191239304,29.62864734638662,32.41275750153311,35.32186765668066,38.35597781182664,41.515087966973454,44.79919812212068,48.20830827726688,51.72443694413934
