,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50
0,1.7575026542230885,3.805263103492033,6.634273552760605,10.244534002029022,14.636044451298579,16.25687816758851,21.68748056206716,27.899332956546846,34.89243535102701,42.66678774550568,57.372419438511834
1,0.82261619519472,2.3469685896735255,4.652570984152131,7.739423378631018,11.60752577310982,16.026307975307155,21.421041908118042,32.49807579910332,40.01458624837304,48.31234669764233,55.16468665490817
2,1.043407503309597,2.7108740063635035,4.529606176880199,7.58059010968892,11.412824042497903,19.808804900567203,25.7628153498362,29.12192302468637,36.25813952774224,46.28820225085817,54.11324790562873
3,0.7713883112628099,2.259872244071535,5.159590509417332,8.389557012470958,12.400773515524499,17.193240018578187,22.76695652163178,28.97954268203851,38.17439805091132,45.32548897425088,48.559360832508844
4,2.991327141553247,5.543883837670687,5.099761071074615,8.31321739326739,12.307923715459873,17.083880037652335,22.64108635984521,30.841843850960263,32.715021794919856,40.255277663331746,51.20449924769522
5,1.016598426688598,2.6675547488816123,5.897822851207994,9.324127051158545,13.531681251108546,18.520485451059095,23.594536212098475,25.956015926508215,37.30058805353275,42.292743706547654,50.79465848399005
6,1.2263806877944046,3.25276865125743,3.879736584443341,6.732492452856234,10.366498321269129,14.78175418968253,24.29053965101069,30.056937132816213,34.55425977373747,44.17560603079925,52.856145413346
7,1.388964451306846,1.8082307160303246,5.557432529229697,8.894833449946995,13.01348437066397,17.913385291382077,19.978260058094733,27.597025840928453,36.099249004230835,44.00020532642226,52.66426754846954
8,0.5179748476172373,3.0012816085121035,8.87769053378815,12.992747229905389,17.31621640433151,22.908436172454774,29.281905940576923,28.794729036487638,70.9244327124684,119.55540511657018,133.5848081203828
9,1.6354468521628973,2.611688807759193,8.475526868084739,12.505246636208295,12.187583922128344,16.942048960251174,22.477763998374936,60.78797710513945,44.3725954768217,53.08981524494118,62.568508386030544
10,2.759837331838135,5.22705709996139,5.02240384588218,8.2143688840051,17.88905392602287,23.56661062214049,51.43277149780814,36.43662570870029,35.892944074610284,43.77240911273316,52.415023033280555
11,0.9822237696361947,1.6235033320936283,3.6068379592373834,6.3714225863812315,9.917257213524955,14.244341840668685,19.352676467812465,25.242261094956163,31.91309572210006,47.663088298491616,56.262520860583635
12,0.4214187049500049,2.6430092109183914,5.06580100822108,8.269842805523762,12.255134602826583,17.021676400129547,25.020851121814157,31.664081968804243,39.088562815796976,47.294293662789904,53.88087484900625
13,1.0014674136155948,3.5234468868558118,6.260427733847606,9.7786585808393,14.078139427831024,19.15887027482271,25.28929114971364,31.96597353263964,39.42390591556601,45.1128406681063,50.79178011408837
14,1.5677160398641508,3.624629235087934,6.3950616180131785,9.94674400093866,14.279676383864004,19.393858766788597,21.671352000849705,27.594904226172197,34.55188573898551,42.290117251801924,53.7429751858161
15,0.6522579925603518,2.0524141279768617,4.6451023024717815,7.729789727066074,11.59572715166095,16.242914576255806,21.419172713356087,30.781874975449764,38.10767694861721,44.98666659180296,59.834218938349785
16,0.8194774532827827,2.3416648778771645,5.871615109615845,9.29116708278224,10.409280786308653,14.832832915405895,24.237323002282373,31.221170350817772,38.59628378399107,50.57354843524677,55.28176393877737
17,1.3762611632831023,3.2333131364494583,6.45218047171921,10.017948301114611,11.411459687725017,16.024691200539536,24.627306917642613,29.78114147854535,36.993279035172385,46.39545250263616,46.035301044555524
18,1.4703763185944247,3.376739751769507,3.905926528114436,6.766978657211485,13.589697875188737,18.58834880067819,23.350253921917982,29.883817384745754,37.10770402642601,37.96016254737975,52.027618074993526
19,1.664394812928286,3.6676626423238057,5.483134176342513,7.5794781749099105,9.218400600107643,13.40425298956268,23.441180743066568,34.357278013188825,42.0747882242168,38.032352539797834,56.66470012915237
20,0.5275722699202948,1.8261243990173068,7.488476958039488,7.226764878382573,13.491969055948644,18.474021029114617,27.421017802159472,30.92940065165565,38.271801577145126,43.418443098559045,46.11479598604576
21,1.1711785821523102,2.914566138779632,4.528746662094669,8.624672408106681,13.783330051294556,18.814693484468684,24.368249726166002,24.119707768471507,30.649310157925523,49.052498927608134,58.178739767206935
22,1.1916108929808837,2.946747534661659,4.25705951925541,9.372296949699347,12.832228808662009,17.700616365290063,18.371355379016883,24.17725858439199,30.714180562094057,42.6441642746328,51.179715136876666
23,2.209706535979933,4.458466747009816,5.344323336056018,5.813798210652621,12.899657459704695,17.77979410138602,18.421586606690433,33.10562662881947,40.688437778213455,47.818805277484586,49.79242684695243
24,0.7710336364639108,2.2592651492792895,5.936146024210027,9.533216618119548,15.892247380098748,21.26600759112815,26.30406547942617,27.881039425444047,34.87197685003759,41.37866321130608,55.67160573597113
25,0.6613988010007149,2.0686041601280487,3.190445821197812,8.745091252034463,9.253992651285465,13.447164628987737,22.224315852261775,28.50777493436183,35.572484016460365,46.752647217165105,55.0844746035049
26,1.127375191955379,2.8452242640057577,6.0643531849444905,8.800770818023487,15.044693180638113,15.465538669642335,20.771944805058965,26.859600940474067,33.72850707589065,46.2147289217835,56.83447438372815
27,1.4075941732311474,3.28124509872059,5.4392036954071665,11.299737169069362,10.94038253422574,19.49323395990697,25.402751789301846,32.09351961869819,39.56553744809192,40.33954143179506,48.65190426913477
28,0.28749104228837363,1.3483434317430583,3.2113986958807685,5.842070673583171,14.364966130510812,20.283754330032046,20.037635044502807,26.02368717359949,32.79098930269686,39.6580831219414,47.90323652466381
29,0.2938047404760759,1.3619767181783715,4.233820263393283,10.586882031244576,12.001147688062279,16.72210677016195,19.558209103238397,25.47691710947262,32.17687511570727,45.84858386597044,54.68466782870925
30,1.900948583063939,4.015009732457654,6.910320881851317,8.061438605962307,10.955584741341145,15.483612448154803,23.972365478474316,30.48318827430719,37.77526107014066,49.93305204077325,59.137365635755316
31,0.929811359662149,2.5257704417622424,4.902979523862362,7.19647639880974,13.247622731447715,18.18790821525148,22.753569818069696,26.02615299801436,32.793757224843496,40.572427568565686,53.69804320231119
32,0.4937897111560895,1.762791864593724,3.813044018031444,6.6445461714693295,11.081720665655432,15.633497974822685,20.039798771186444,25.26014276960728,33.000991398498165,44.945558416485206,50.44149607868459
33,1.2989807962319988,2.059001620901567,4.243279327714795,7.20880703452806,12.390894290517116,17.181607054293856,20.201869058365645,26.21080522843275,36.95600233098626,41.97054357619834,51.17868886454935
34,0.6559739140883247,2.113888738154441,4.321916047321631,9.088587247643908,10.06454309077129,14.42075109700513,23.32064015998745,29.747696245486686,34.26308396699235,45.28568654263247,52.653747540994836
35,0.6871114289872341,3.1142662800359093,5.710801763839897,7.311193356488763,13.294469886808864,18.242792682641664,26.94993095112768,27.336874357789323,41.49076167755612,42.64322748239503,51.11511562082772
36,1.0405432354123934,2.706255999188644,5.153218762964776,8.38143152674085,11.245745530181628,15.828205139384027,26.556307116424065,33.829721314340375,34.87112971721304,43.99058957259966,47.60581803669945
37,0.5279234102175082,1.8267776370455633,3.9068818638736236,6.489585084537313,15.534100224698461,20.851390587912757,20.674758578371723,27.880281952028362,36.09053931619383,42.58519890330804,51.39546714544
38,0.45221106583623616,1.6834190720698108,3.69587707830355,9.127397090975496,11.59523865647865,14.834694544358166,24.05251284114228,28.97173905978718,31.933201460266144,39.38751015092332,58.89749712429717
39,1.3136787034776722,3.1370014993102346,5.741574295142878,8.726971903490396,12.30283829056811,14.974182888299085,22.516874273635455,27.833364925307627,34.81865691430645,42.16436845347469,48.96199125803467
40,1.1645536469927165,2.904109732491921,5.424915817991123,7.444535920979004,10.410840317529916,17.674834074487983,26.798939429430334,28.83899285051434,41.00201011403534,38.33096776217075,49.64189511565096
41,2.0774387718432754,4.269729135057439,4.424576311776389,10.99805986148503,10.527746718232121,20.129805108101372,26.90978896255479,33.388533615228994,37.87585315725113,41.24144784159028,52.38008840539019
42,0.7284070933711992,2.1858667025738137,3.61359931631937,7.729390891295139,12.810277988989446,20.505330617618867,21.811825372963426,26.749071666111384,35.94236142739271,43.74048479450568,53.45482048810066
43,0.4237319350034619,1.628040625661351,7.24326949827141,8.309038034161844,14.91214868850396,15.381695490632163,21.329707389916873,33.66052593901203,41.440950459250715,44.72306230273046,57.91780970574593
44,0.8113210023145806,2.3414453609284007,4.644793126111742,7.7046969693113985,15.235604118813468,16.976005696756474,22.454888707172064,30.573557999196847,41.30336244859422,42.84112486769321,54.06975702070527
45,0.8193475957450927,2.665187521349585,5.096487777755724,6.768236090701905,10.86988240289336,16.922190011395518,23.16044845642799,33.78474471090363,35.050108369448914,49.71265926495769,57.311958245500236
46,1.0151372649432955,2.3278629913135043,4.625654980312453,6.862560548165352,12.216387119877407,20.816083214205122,26.78808247084704,27.49334441110164,36.75427435396285,40.62194282797255,58.553581471147005
47,0.5545020379653917,1.875938208031988,3.9786243780986625,10.475742268906016,12.170741315618145,20.71860291984815,20.236813216070804,24.41546567813063,41.28988366692146,48.812930786491066,59.07789485694228
48,1.2198408611117832,2.9910459368362106,5.543501012560665,10.747127620008131,15.503627465856091,18.31271768308794,21.191914748586353,28.76883740294892,33.04564962400623,48.25686574326731,58.91359510723362
49,1.7469336714702355,3.7897039016700873,6.613724131869916,7.139319315154698,15.419516410267146,16.24233642166199,23.565821315458994,29.566736405193968,33.604634753851165,43.82698000427258,54.805684195544835
50,1.8540230101118318,3.9466794297099588,6.820585849307955,8.238018542998372,13.354172525032856,14.257775388293192,21.670684186844802,28.040341871207133,35.86403609872683,49.396736612842794,52.474737156495934
51,2.0663044724575172,4.253760220807086,7.222465969156456,8.20054261984064,9.92846669763544,17.077888546974403,19.36833407894997,33.64835806888579,37.264481466911455,49.727448958176225,49.8720457940561
52,0.990412812361915,2.625031389240556,5.0408999661194125,8.629084610126565,11.564988958310131,16.20653094730893,22.634188803381075,26.250606420038704,39.964095513067804,45.959398315307865,53.4438380268137
53,1.969198123591444,4.11392462239691,7.039901121202469,10.97242171750604,12.992161164009493,17.88836623973362,21.62932293630781,30.02452639118345,40.470274366893726,49.87840620760046,54.589612875800405
54,0.6351300519379005,2.0219431396767478,4.19000622741566,10.901679900685963,14.605514592269538,19.773284822468856,25.722305052667444,32.4525752828652,33.79404167401933,41.45124703314927,79.5452632411934
55,0.9774465325086448,2.603895228285907,5.011593924063272,9.176877366977928,10.977720237510233,15.509925596637878,26.128711527699533,32.90886794729804,36.74516776836009,44.713016840409516,49.82485273931117
56,1.1289707638255375,2.3879928817493563,7.159480078693759,6.380408006977347,12.686271480157366,17.52912055220814,20.82338095576545,26.918086314892214,37.69626466666125,45.76155015046862,52.83574726014623
57,0.8469763835066829,4.205454480655276,3.994140400200737,8.877206088285291,10.25729832490675,14.651300478344359,23.153219624258874,29.55856869630973,33.755195568596164,68.80810543473018,48.6552757825459
58,2.032678882616882,1.8865971962334158,5.34779666135942,10.218994362069909,9.401587552069223,13.624963594089593,19.82655263178259,30.41222918285868,58.82989902796988,41.40822327540957,48.90762867879108
59,0.5603039922660482,2.8477587125925443,7.165093391104766,7.5262963263614555,13.068611875614604,17.978053762328116,23.909443699056094,49.63294262121784,36.241245345621,44.15695810939888,52.907584387223835
60,2.0356703719415434,4.209756881523166,5.78083220892314,5.959461510048956,11.198835270347674,15.772542878893324,20.792890154968173,26.883417861781776,36.30074537553995,40.34261145167232,55.575901550740284
61,1.3324918928135439,3.166037050868299,3.2985854680285565,8.94041998890117,13.717528413814788,18.73780114842547,20.966525283990407,29.106782581846115,38.51660379759608,44.22263286261966,52.37925257890147
62,0.7541352628073704,2.230272283992031,4.3951700532559626,7.4063776618017085,12.425695427224111,17.222582914302997,22.800720401382478,29.16010788846166,35.86334448717849,48.904589534365606,53.96959961354469
