,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36,t=38,t=40,t=42,t=44,t=46,t=48,t=50
0,0.9698604585025992,1.5247679265873186,2.204675394672102,3.0095828627568064,3.9394903308414824,4.994397798926319,6.1743052670111265,7.479212735095698,8.90912020318044,10.464027671265228,15.534716109953184,17.567921320655053,19.726126531357274,22.009331742059118,24.41753695276141,26.950742163463556,29.608947374166,32.39215258486746,35.30035779556902,38.33356300627174,41.49176821697372,44.77497342767537,48.18317863837599,51.71638384907885,48.72225709985591,52.256749844188285
1,2.0776640029323024,2.8608692136343863,3.769074424336356,4.80227963503829,5.960484845740373,7.243690056442491,8.651895267144694,10.185100477846854,11.843305688548828,13.626510899250958,12.111325898200867,13.913892412605176,15.841458927008881,17.89402544141318,20.071591955817766,22.374158470221705,24.801724984625263,27.354291499030534,30.03185801343487,32.83442452783749,35.761991042241384,38.81455755664466,41.99212407104846,45.294690585451434,50.79123216608867,54.39869012044652
2,0.9606607541605737,1.513227268564593,2.1907937829686266,2.993360297372601,3.9209268117765905,4.9734933261805025,6.151059840584529,7.453626354988607,8.881192869392773,10.433759383797064,13.153654793176434,15.02955317695578,17.03045156073527,19.156349944514933,21.40724832829435,23.783146712073727,26.284045095853127,28.90994347963208,31.660841863411406,34.53674024719169,37.53763863097076,40.663537014750226,43.91443539853002,47.29033378230941,48.78763969253692,52.3244616857813
3,1.269670955381502,1.895569339161046,2.6464677229405953,3.5223661067200975,4.523264490499539,5.649162874279071,6.900061258058605,8.275959641838261,9.776858025617905,11.402756409397234,12.747246273983057,14.594910571322725,16.567574868662376,18.66523916600196,20.88790346334093,22.418472479773257,24.848379947857396,27.403287415942742,30.08319488402707,32.8881023521111,35.81800982019649,38.87291728828199,42.05282475636619,45.35773222445231,55.16019306091733,58.916997570453276
4,1.145603300587655,1.7432675979271366,2.4659318952666327,3.3135961926061452,4.286260489945682,5.383924787285168,6.606589084624814,7.954253381964396,9.426917679303834,11.0245819766435,12.143935139349836,13.948842607434566,15.878750075519001,17.933657543604035,20.113565011688348,25.014657721818526,27.577890500516684,30.266123279215265,33.07935605791496,41.53495322459372,44.819834068964,44.582206788450314,47.98320221260825,51.50919763676529,59.20935744643786,63.09937794908557
5,0.9415586502356966,1.4892283757533362,2.1618981012710385,2.95956782678875,3.8822375523064787,4.929907277824193,6.102577003341839,9.008795492234102,10.572028270932293,12.260261049630238,14.073493828328335,16.011726607026148,18.07495938572397,20.26319216442195,22.57642494312048,29.64542984712386,32.43031069149226,35.34019153585864,38.37507238022627,38.15521594013859,41.30621136429471,48.229714913332494,51.764595757700164,55.424476602067614,48.631268545218525,52.162517228198375
6,0.899025745440495,2.2543988200466023,3.0676315987446072,4.005864377442624,5.06909715614045,6.2573299348383475,7.5705627135363125,11.86638309218143,13.651263936549332,15.561144780917143,17.59602562528443,19.75590646965268,22.04078731402074,24.450668158388318,26.985549002756443,26.801234243514,29.452229667669453,32.22822509182585,35.1292205159823,32.75973778903213,35.684043940269774,38.73335009150588,41.907656242744004,45.206962393981094,49.838527381733805,53.41257521251861
7,1.566166041347839,3.7820980259741983,4.816978870342041,5.976859714709905,7.261740559077806,8.671621403445593,10.20650224781366,10.093270850262705,11.74426627441919,13.520261698575506,15.42125712273189,17.447252546888183,19.598247971045378,21.874243395201276,24.2752388193578,22.312513184082764,24.736819335320376,27.28612548655804,29.96043163779433,33.75192553105,36.71924590118472,39.81156627132138,43.02888664145816,46.37120701159657,55.37458905978007,59.13856730692958
8,2.8722171816063247,2.8122983053243606,3.7132937294807355,4.739289153637132,5.890284577793432,7.166280001949875,8.56727542610616,7.418063974186954,8.842370125423875,10.391676276660716,12.065982427897401,13.865288579134043,15.78959473037122,17.838900881608247,20.01320703284528,23.132644050522412,33.244496735452756,28.19228479077541,30.90960516091284,33.87622495003847,36.84888924737862,39.94655354471885,43.16921784205798,46.51688213939956,49.989546436739204,53.56891147509235
9,2.0363028811680257,1.7151588685905859,2.432479238728564,3.274799608866527,3.895145520476171,4.944451671713096,6.118757822950114,7.894081089418349,9.361401459556435,10.953721829694564,12.67104219983225,14.513362569969985,16.480682940108004,18.57300331024582,20.790323680383764,30.424094693436615,30.03852925916402,32.84140009443308,31.02856065269822,32.722283435070985,35.64495316058788,38.6926228861074,41.86529261162459,45.16296233714135,48.585632062658476,52.115252502048115
