,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=27
0,0.8248962520709945,1.3600239969100447,4.816038806680373,7.940305621089988,13.091350773348791,21.58398848221301,35.585980917165976,58.67136367685127,96.73272527499462,159.48530173365143,262.94680933226306,201.84545783641389,591.7234761702184,804.0707898207232,486.91532341530086
1,1.771721664862092,2.921075194617973,7.373368917745063,3.696928517067614,6.095204682346406,10.049293609053935,16.568484128755465,27.316812206332234,45.0378093322935,74.25479423187696,122.42545870154113,358.89843036903056,714.7635336589576,1804.2038877767704,567.4697473183422
2,2.71251083701184,4.472174313985298,2.242300492367858,5.876502529266772,9.688714717323267,15.973990040193442,26.33665715721433,43.42180685422925,71.5904565727887,118.03270853067242,194.60303719283755,1038.4457456917257,293.05456760227685,483.1652990816215,5482.470274330152
3,1.3112249504685607,2.1618444665098746,3.564278955879649,3.2555421770147013,5.367481634904737,8.84948114155804,14.590327792743969,89.82602231039314,148.09807364550662,132.03135400150958,217.6829017415912,136.74121994352183,487.6935866056964,371.7011733736727,6754.889303909113
4,0.7226728982538645,1.1914861791094336,1.9644286072426613,5.417786365333734,20.042894743624345,33.04514689021216,54.48223657129337,23.93163964394697,39.456603323698765,108.81914808274479,301.786318845059,433.525997608773,1094.3049743095303,2629.0018724190736,1277.9843954044454
5,0.7264096473276279,1.197647036790631,1.9745861443473403,12.156630171403327,5.339870586370937,8.803958218534419,14.51527318125053,48.57162072720019,80.08106424530094,65.38931260135834,328.06298650497035,295.80111282162585,332.7868997290433,975.5870815343023,1053.3041505380588
6,1.2088715393474883,1.993092220465867,3.286053538348491,3.2387952295322573,10.837793511534208,17.8685006899194,29.460177162985577,67.33762965453654,111.0209823299433,244.17244416902224,179.41244410345976,177.74658021963918,528.9858997640487,6315.743571611167,2301.158811587183
7,2.6410276589392088,3.352543171343579,5.527409237533767,9.113157181784649,15.025056088839756,24.77212956712856,40.842336937858356,40.03232738544574,66.00214967600559,65.05294116934861,107.80875056230173,663.72951799488,1065.4666020246646,3236.28233562489,2363.4429548620997
8,2.0334202214304464,1.9367085387431262,3.19309256297175,6.573454048381322,16.333294338104274,30.59944908872546,24.280833938930652,87.45882456107647,39.66062291026367,67.07599530309295,402.5723024202489,320.846166762622,1712.107589389747,1756.6574499783853,632.9293656247645
9,1.1746731076751695,2.418238601885509,3.9870014205560924,11.256908230918375,18.55950404263121,18.625984698384283,53.04645855872979,24.055383778380463,144.19522436425507,50.304283577939536,391.96325813979666,646.2381610279003,879.8114675717436,781.4307298797286,4530.516115167221
10,1.4667358545444134,4.141185109309836,6.827659975624641,6.852116842111585,11.297230786910355,14.727070227354929,23.5939400768625,38.89983086434087,64.13497857266633,30.0752783884993,107.25416782749326,176.83222786839718,1013.3145862589511,1460.592559045324,1913.3243293546927
11,2.5117557363422365,2.520752914718294,4.156018948674629,9.906643790172694,8.932419620633498,32.17430350505098,50.449962584279426,24.675879668128097,40.6836476820725,70.59154569453794,492.34058957683584,374.11290338975533,616.8079014619788,222.22791920342962,1023.646476852891
12,1.528913928336863,3.6444505814144565,6.0086831935924785,9.773822547574758,19.51470153071663,14.310448040042106,14.966677574101396,18.505911731187968,30.511090304904023,192.17569051735816,323.66455102663355,614.6063645001877,473.9616961137551,1074.9785890582232,1408.183736965547
13,2.210471015435747,3.5955883769119916,5.928123037695817,11.836264793522767,8.67972549051163,9.077748822727425,11.22440285090302,11.06407660664027,18.241578442020653,80.4943201731653,372.77760372394226,811.7324024642471,764.9346694913812,6246.864379699173,3048.95449826668
14,2.1808345903038435,4.354318477799769,7.179057493749867,5.2645196278852735,5.505932982155384,6.807944466039556,6.7107016833378035,25.969178381544012,42.81593678025036,130.59394749767807,226.9109461000352,533.632629849132,814.0795090349773,2327.5093431431,27934.64116333368
15,0.7451469996223431,1.2285397080755,2.025519548603464,3.339517164000816,4.129227048274686,4.070246319130158,15.75110289595545,29.612205522789214,48.822273117757376,64.99204953063857,82.93774234226676,1015.5925257627509,2568.7211012479625,2165.4564079767115,1657.732153183023
16,0.5588301121268944,0.9213550925712249,1.5190577389898416,2.5045028056937615,2.4687291851353916,9.553526830687009,17.960710551285995,48.042828425833584,79.20923313025726,183.04265506137136,116.38578291816724,191.8877159042387,971.001974615777,975.2023258949148,1660.3947198270025
17,0.33410616350503247,0.5508479384426451,0.908194713031521,1.4973599413122223,5.794506931199834,63.977549319163494,29.139448419586913,70.6974856342857,116.56044835024423,198.98025963218905,49.58575120133839,395.4625226141248,110.31311825867803,1844.1529230030926,675.0076488695498
18,0.7842012367509809,1.2929292595404627,2.131679971714572,3.5145461116906263,6.607376160651263,21.86598335170008,42.88019260179427,22.04209590058888,36.341272362107176,237.73773354268357,215.31301906407796,81.75308272927687,543.9193512704153,433.194768759382,1693.9791476904402
19,0.8942111241531182,1.4743049008877502,2.430717849590699,4.007576221689918,38.80434519535532,18.613068846254162,13.369206968035524,23.909238861925328,39.41967067789995,196.3124736598151,239.86014473281588,537.3219744009109,538.1810077944413,295.28108762173343,448.3209579397032
20,1.4507677106692027,2.391911583424796,1.9625898390812613,23.536025091058903,13.262389307574159,10.893721619580894,14.501686420152819,72.21932310497897,226.60932291911232,373.615610835626,316.84414866740093,463.9563297237538,225.4481579023287,406.85142539890535,953.5170058996002
21,2.134879080694761,1.1903709098434558,14.275320825495571,8.044045736090204,11.289396926597009,17.673968873597346,43.803233686869454,137.44550212718687,120.68762814451972,105.74070336863645,615.9880046502047,187.0290189577647,134.7880464410452,515.2869976675923,3379.2997065658337
22,0.6656136213423033,8.658419757898859,4.87896036707022,6.847365365647781,10.71980400064523,26.008151507376,83.36491107975158,50.63067574275713,119.06953415872559,226.1010459128193,110.58962020957128,491.97871344443604,885.8941684092604,1293.1489451811528,965.3007034125296
23,0.7219964532501819,2.5190049442119857,4.153137032520419,6.5018897925024195,15.774741291677334,8.108833922158603,30.709057159956206,73.20074671765899,137.13721653924398,137.62844583409617,40.58192829889502,373.1314013097932,3304.294278999903,1267.5112816212318,35936.37988232372
