,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=27
0,1.3131488116093093,2.165016377294476,3.569508552659056,5.885124676714112,9.70293023521933,15.997427466922941,26.375298941194192,43.485516385413874,71.69549583199979,118.2058889915903,233.60883456676726,309.2704803650096,509.9008193773469,840.6843268547136,1087.586429271356
1,2.5707933478610387,4.238521675192284,6.988140842211875,11.521496449201107,18.99573626609091,13.792406824410616,22.739834505551766,37.49164884149787,140.36056091054866,101.91286776477962,443.5086960093107,731.2222208509082,401.07604015308186,2614.5590295891784,1280.9762591018352
2,1.1321496952029892,1.8665992840974932,3.0775019435646573,5.073942914975107,8.365517610236129,31.318674434508715,51.6357647102987,85.13298360672323,61.81327891858791,231.41544234058495,138.27774155153242,227.98145376034836,1205.581629125274,990.1711120295842,1012.8774052141029
3,0.5849699092024216,0.9644523320214152,1.590113074379816,7.507863622768245,3.0634477842712857,7.126392386046223,11.749434710228009,19.371542925451646,27.56723862890947,45.45069270194139,381.53956215533304,629.0523917390097,203.69587272148877,1987.6680755038385,1018.4737505822698
4,0.5049115878873068,0.8324584747726588,1.3724919943320726,1.8580750055895425,6.804060007295494,6.151082370121417,10.141420341446112,16.72037543205034,85.93988751316218,150.7994720092184,74.9355238257342,123.54779206252306,286.69466187447097,3124.5493070061966,16040.918968599433
5,0.9208293882468512,2.761988673936296,4.553749476150934,4.126871004950022,4.3223754752803805,11.217998461146323,31.615517792688763,52.125176668996644,91.46450324208413,101.80359989295147,148.34814552274386,244.58474299222257,404.9611816782032,997.0879546986221,5588.224440496392
6,1.675230812521655,0.683547594711105,1.1269794589359525,2.6216532485479274,3.7308200478970894,19.175780863959183,22.715453547811414,13.7294204523133,61.7470046042019,89.97769857107018,105.4690719972482,173.88910240284022,600.5691378077813,4319.594816220076,2571.429912226137
7,0.4145925735651893,1.5181909990881115,2.503073793181655,2.2628567449205375,8.356548357127433,18.375393393264783,28.444783302571444,55.476025491718566,54.574232873743775,82.89041994707583,136.66319850398608,225.3195222953994,1585.81021307456,5164.467695128553,4042.2038514777146
8,1.1309358387930846,1.8645979732148943,3.0742023397432017,5.068502787969817,5.250995898227316,13.777619026027729,8.327314444414945,30.49368136860588,50.27558109436457,83.86968980683676,147.54762951881776,243.2649152290147,452.0693446802272,467.4069279113302,1988.4660054082785
9,0.7106450171612865,1.1716555557107262,1.93173343663401,3.184890006300618,11.630699017923927,11.35052822498251,33.647910339732924,37.451451437872166,50.86953828844237,63.970225817782016,210.1800995444884,1029.9958686530672,1696.128993206657,1216.2578161309418,724.938555384014
10,0.9941681075400938,1.5361269522141858,2.5326451806109294,7.054375548261606,11.145239477297787,12.111446966021264,18.495352677570278,23.533330925463822,38.79990326723121,89.49216107109804,187.58202848546026,254.68931069124318,1608.4446226505784,6609.9735324377525,1022.0001523254547
11,0.9317080937289975,2.5951597345087847,4.278695055148365,6.759929452821744,8.279938869840974,17.25263318189422,14.273686731459591,30.853934617371586,54.279739493571384,113.77425148753909,220.93703880161243,245.62137268132554,1860.9846959655317,1583.031889835033,17322.781497398322
12,1.5740439458315358,2.3348899982506413,3.8495828048602414,5.022036785105781,6.884443372386781,20.408489256312997,18.713857318207875,32.92232620407103,77.32093756581004,134.00508789932158,624.7240737155348,162.8092668617685,2619.9666935735668,560.364183518134,604.680515034303
13,1.4161823709955879,2.486839069463311,4.100104470631516,4.175625980408618,7.345963918376663,5.050771523606446,19.968400231832636,46.89751927139823,69.00757181305953,97.92150980080184,148.9768932119514,158.17711131439074,308.4391580156434,1537.0476867297666,1573.4627767692634
14,1.5083441414009722,1.847504086047827,3.046019284371835,4.455552341638867,10.464250985596253,8.6574286297651,25.38646695519454,41.85520805694924,81.27819436843832,133.09427140814668,154.47687563534376,274.1939178648056,2223.930155516952,10003.460235708015,9193.92616753589
15,1.1205678721325487,1.6391061055527454,2.702429101158843,6.346889053693383,12.378374452371721,9.314055517066032,29.900576723694584,49.297716850548944,46.32995405243721,321.551204288432,95.93926767697249,1028.7542372075097,438.8537602250394,625.05178891794,1108.5374385440155
16,1.9412784223083717,3.200627027210473,5.27694185933882,8.700206287738348,14.344215166071178,15.397670550109705,17.043837606315087,28.100537595886113,300.97621749553605,141.6909205445063,98.74881203701521,385.15585457363284,260.7899679618925,789.9873398372308,866.1168949325564
17,0.7645442343019397,1.260520341484505,2.078246699155294,3.426449538659099,5.649260237366963,67.15687161068226,73.15723146974779,120.61588362968834,80.72575624116976,100.87030527674766,166.30701789175816,576.7067513041791,479.15154239618704,575.3108812715109,977.5674491226227
18,3.642284084791587,6.005111244527395,3.4356846957602993,5.66448643731798,9.339159276797442,18.13561652601363,110.72296269818924,182.55130375540682,73.78010294039915,174.74831463154476,623.9709861757145,346.52840079681346,474.8744605000896,387.15804581104794,599.2828477873488
